FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Lizzie,BEARD,F,1753-02-15,James,BEARD,farmer,Ann,JONES,master tailor
Wm,MCGHIE,M,1775-03-17,Thomas,MCGHIE,dressmaker,Martha,GEUILLIM,japanner
Agnes,LADD,F,1758-05-18,John,LADD,ships carpenter,Bethia,FRESHWATER,farm worker
Alfred,BROWN,M,1758-03-26,Andrew,BROWN,merchant,Sarah,MCROBERT,copper plate turner
Jane,STEVINS,F,1757-12-09,Peter,STEVINS,haulier,Cathrine,SNOWDON,weaver
Ann,STEVINS,F,1757-12-09,Peter,STEVINS,haulier,Cathrine,SNOWDON,weaver
Henry,ELLIS,M,1751-01-15,Willm,ELLIS,butcher,Edith,WHITEHOUSE,carter
Thomas,JANE,M,1748-06-30,Thomas,JANE,gas fitter,Janet,PEPPER,farmer
Margaret,BARKER,F,1751-12-04,Samuel,BARKER,grocer,Charlotte,WARD,railway labourer
Agnes,HUNTLEY,F,1755-04-30,John,HUNTLEY,basket maker,Catherine,KNIGHT,flour millers hand
William,SIMONS,M,1751-01-21,James,SIMONS,labourer,Annie,MAY,gents outfitter
Andrew,WOOD,M,1748-05-22,John,WOOD,collier,Edith,WARD,nailor
Annie,CROSSGROVE,F,1749-04-23,Robert,CROSSGROVE,general store keeper,Margaret,WATSON,farm lab
Christina,PIGNELL,F,1750-03-16,Hugh,PIGNELL,bookbinder,Isabella,PENNY,deal porter
Francis,FERRENY,M,1752-12-28,John,FERRENY,paper mill labourer,Christina,LAMONT,carman
James,LLOYD,M,1748-11-10,David,LLOYD,designer,Susina,HARLE,fisherman
George,WILL,M,1755-07-27,George,WILL,packer (in textile factory ),Jessie,BROWN,waitress
Sarah,MARCH,F,1751-06-04,George,MARCH,cork hawker,Hannah,CARPENTER,farmer
Jessie,MCNAIR,F,1748-09-08,Joseph,MCNAIR,master bootmaker,Isabella,RICHMOND,cashier
Annabella,PALNT,F,1753-10-11,George,PALNT,foreman carter,Susan,AITKEN,lab
William,RALPH,M,1750-03-24,David,RALPH,postboy,Elizabeth,ALLISON,tailor
William,PRICE,M,1748-09-11,William,PRICE,tool maker (railway),Betsy,SHAYLER,farmer
Mary,JEFFERIES,F,1752-04-25,Jas,JEFFERIES,farmer,Janet,WATSON,carrier
Janet,OWEN,F,1753-03-20,Donald,OWEN,brickmaker,Margaret,HUSTHWAITE,glovecutter
George,HARDY,M,1753-10-16,William,HARDY,lab,Isabella,WHEELDON,baker
Thomas,HARTLEY,M,1750-04-12,John,HARTLEY,farmer,Christina,GORDON,footman
Rosalina,MAWSON,F,1751-04-01,James,MAWSON,cotton operative,Janet,CAMERON,lab
George,BROCKLEHURST,M,1758-04-19,David,BROCKLEHURST,collier,Jane,WARNER,coal miner
Charlotte,SULLIVAN,F,1751-06-07,Alexander,SULLIVAN,stone mason,Jessie,RAY,welder
John,BRADFORD,M,1750-12-27,John,BRADFORD,sub post master,Ann,REEVE,dock foreman
James,BELL,M,1750-06-12,William,BELL,stonemason,Euphemia,BELCHER,merchant seaman
Alexander,SMITH,M,1753-02-13,Thos,SMITH,labourer,Jane,MARTIN,farmer
Alexander,AINDOW,M,1759-03-27,Thomas,AINDOW,royal navy steward,Mary,SWAN,tailor
James,FIRTH,M,1756-11-14,John,FIRTH,labourer,Christina,ALLEN,indian medical service employee
Margt,WALLER,F,1755-04-22,Robert,WALLER,hawker,Mary,WHITTAKER,miner
James,HILL,M,1750-06-09,Thomas,HILL,ag lab,Janet,DEWSON,domestic servant
Jane,GRAY,F,1765-03-13,William,GRAY,bricklayer,Mary,GLENDINNING,baker
John,GRIMSHAW,M,1752-09-22,James,GRIMSHAW,blacksmith,Janet,LIVINGSTON,shoemaker
Robert,HARTLEY,M,1754-05-10,Alexander,HARTLEY,wine porter,Jane,HALE,gold prospector
Isobell,SMITH,F,1751-07-01,James,SMITH,school master,Annabella,KINGSTON,dressmaker
Janet,CAMPBELL,F,1753-03-27,Thos,CAMPBELL,marine stores dealer,Jane,JEFFERSON,plasterer
John,JOHNS,M,1749-03-22,Stewart,JOHNS,shipping clerk,Agnes,BOW,drawer in textiles
Mary,WATERHOUSE,F,1753-09-09,James,WATERHOUSE,blacksmith,Betsy,WARD,mason
John,NICHOLSON,M,1750-02-06,James,NICHOLSON,ag lab,Christina,BRANAGAN,manager of furnishing house
Rebecca,NICHOLSON,F,1750-02-06,James,NICHOLSON,ag lab,Christina,BRANAGAN,manager of furnishing house
Thomas,BENNETT,M,1760-05-31,James,BENNETT,barmaid,Margaret,VOYSEY,labourer
William,RICH,M,1755-06-04,Peter,RICH,gasfitter,Jane,MOAT,master baker
Margt,VOS REYTERLIMMAGE,F,1770-05-30,Edward,VOS REYTERLIMMAGE,farmer,Susan,BOULDING,watchmaker and jeweller
Jane,WEEKS,F,1760-01-19,Matthew,WEEKS,baker,Maggie,BUTLER,carpenter
John,MILLETT,M,1749-12-29,George,MILLETT,saddler,Margret,YELLARD,lab
Isabella,HAZELDINE,F,1754-07-08,Robert,HAZELDINE,woollen manufacturer,Bridget,HALFPENNY,farmer and grazier
John,BOWLES,M,1752-01-01,William,BOWLES,milliner,Alice,CRAMPTON,labourer
Eliza,MARSHALL,F,1756-05-13,Campbell,MARSHALL,domestic servant,Ellen,BROWN,rector
John,BIRD,M,1751-01-15,William,BIRD,ag lab,Julia,BATH,poultry man
James,SERGEANT,M,1748-10-30,Charles,SERGEANT,ag lab,Jeanie,LLOYD,carpenter
Christin,QUICK,F,1750-01-04,William,QUICK,teacher,Helen,ORTON,farmer
William,NICHOLAS,M,1748-12-25,John,NICHOLAS,cabinet maker,Elizabeth,LEVINAY,teacher
Robert,FORD,M,1749-04-13,Will,FORD,bread baker,Leonora,MARLOW,art  metal worker
Helen,NICHOLS,F,1749-01-13,James,NICHOLS,labourer,Margaret,BALLARD,domestic servant
Margaret,ANDREWS,F,1748-10-05,David,ANDREWS,railway inspector,Agnes,FORMAN,pattern maker
James,ARCHARDS,M,1752-05-03,Thomas,ARCHARDS,smith's labourer,Margt,TOMKINSON,registered nurse
James,ARCHARDS,M,1752-05-03,Thomas,ARCHARDS,smith's labourer,Margt,TOMKINSON,registered nurse
Margaret,CALVERT,F,1748-04-06,Alexr,CALVERT,shoemaker,Janet,HENDELL,waterman
Allice,HADLEY,F,1750-08-09,Hugh,HADLEY,joiner,Margaret,OLDEN,linen drapers assistant
Peter,PARR,M,1753-02-06,Walter,PARR,labourer,Christina,BECKWORLD,engine driver
Agnes,WOOTTON,F,1754-12-21,George,WOOTTON,secretary,Elizabeth,COLLISON,coachman
Mary,DOBLE,F,1750-05-17,Donald,DOBLE,fruiterer,Isabella,THOMAS,managing director (rolling stock firm)
Mary,CHORLEY,F,1752-07-22,John,CHORLEY,housekeeper,Mary,SMITH,labourer
William,CLATON,M,1751-09-05,William,CLATON,carpenter,Jane,BURGESS,weaver
Robert,GRAY,M,1752-05-28,William,GRAY,colliery checkweighman,Jane,SHANKS,servant
James,CALLOWAY,M,1753-11-04,Walter,CALLOWAY,outfitter,Eliza,LEWIS,farmer
Mary,THOMAS,F,1748-12-09,Robert,THOMAS,labourer,Isabella,MOFFATT,stitcher
Christina,GIBSON,F,1750-07-07,Andrew,GIBSON,sea captain,Joann,GRINDROD,labourer
Willia,JONES,M,1750-04-14,Andrew,JONES,carpenter,Barbara,FINN,carpenter
Sarah,CLOUGH,F,1750-09-18,Angus,CLOUGH,agent,Elizabeth,ADY,iron moulder
Agnes,CROOKER,F,1748-11-03,Thomas,CROOKER,general servant,Christina,NEWMAN,gardener
Ann,CROOKER,F,1748-11-03,Thomas,CROOKER,general servant,Christina,NEWMAN,gardener
Margaret,BROWN,F,1750-10-17,Murdo,BROWN,trinity house pilot,Isabella,YORKE,musician
Catherine,SANDFORD,F,1754-10-15,Murdoch,SANDFORD,ag lab,Mary,GREEN,millwright
Margaret,RAVEN,F,1755-05-29,Charles,RAVEN,glass blower,Annie,MOLYNEUX,shoemaker
Janet,WEDLOCK,F,1753-09-21,John,WEDLOCK,clay tobacco pipe maker,Agnes,DUDLEY,labourer
Mary,WILLSON,F,1752-05-16,James,WILLSON,turner,Cathrine,BENNIE,miller
Robert,BETTS,M,1751-03-04,Henry,BETTS,builder,Jessie,DAVID,rigger in royal navy air service
Agnes,CLEGG,F,1754-03-03,Samuel,CLEGG,electrical engineer,Ellen,SIMPSON,railway porter
Willm,RUSBY,M,1750-02-18,Henry,RUSBY,labourer,Catherine,PEARCE,land owner
Sarah,MACDONALD,F,1750-10-02,Frederick,MACDONALD,undertaker,Bessie,CHILD,post office worker
Margaret,PARR,F,1752-04-06,Donald,PARR,tailor,Agnes,ATKINSON,farmer
James,PHILIPS,M,1748-06-18,Andrew,PHILIPS,farmer,Mary,HAWGOOD,smith
John,EDWARD,M,1750-12-09,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
James,WATSON,M,1751-05-29,Alexander,WATSON,farmer,Janet,HAYES,grocer's assist.
Hugh,TURNER,M,1751-01-28,Daniel,TURNER,shopkeeper general store,Adaline,TODD,butcher
Jane,STARKAY,F,1758-03-07,Robert,STARKAY,carpenter,Mary,CARTER,pub worker
Jessie,JARVIS,F,1751-01-16,George,JARVIS,spool winder cotton mill,Jane,KNOWLES,sailor
Jane,MARSHALL,F,1752-08-02,Charles,MARSHALL,nailmaker,Annie,SENIOR,labourer
John,MARSHALL,M,1752-08-02,Charles,MARSHALL,nailmaker,Annie,SENIOR,labourer
Mary,CHANNELL,F,1751-08-11,David,CHANNELL,professor of music,Isabella,LAWSON,professor
Margret,HARTLEY,F,1750-08-31,Ro,HARTLEY,photographer,Marjory,MUSTY,stonemason
William,YEATES,M,1749-03-12,James,YEATES,labourer,Catherine,FOOT,straw bonnet maker
John,MAHER,M,1751-04-10,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
Margaret,BURNLEY,F,1749-03-09,Robert,BURNLEY,secretary,Mary,OLDERSHAW,tenant farmer
Catherine,JONE,F,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Stewart,JONE,M,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Helen,JONE,F,1752-04-12,William,JONE,bricklayer,Christina,HARROD,moulder
Janet,YATES,F,1751-02-12,William,YATES,chairmaker,Christina,ENNEFER,carpenter
John,HAYWOOD,M,1750-03-24,John,HAYWOOD,labourer,Janet,ROUSE,draper
James,NELSON,M,1749-10-02,Hugh,NELSON,confection cook,Christina,GREENAWAY,nurseryman
Mary,ROBSON,F,1751-12-24,John,ROBSON,chimney sweep,Alice,HAYS,laboratory technician
Euphemia,SAUNDERS,F,1752-10-23,George,SAUNDERS,shoemaker,Ann,SHERATON,butcher
James,FLINT,M,1749-12-22,Robert,FLINT,farmer,Annie,COLLIER,sadler and horse collar maker
Willi,THOMAS,M,1750-05-13,Lionel,THOMAS,servant,Martha,HILLARD,lab
John,THOMAS,M,1750-05-13,Lionel,THOMAS,servant,Martha,HILLARD,lab
Alexander,HAMMOND,M,1751-04-13,John,HAMMOND,railway labourer,Mary,STARMER SENR,lab
Murdock,GOODFELLOW,M,1752-08-04,Simon,GOODFELLOW,hurdlemaker,Margaret,PAYNE,farmer
Agnes,QUINE,F,1749-07-31,John,QUINE,ag lab,Jane,PRESTAGE,monthly nurse
Douglas,BODGE,M,1754-03-23,Thomas,BODGE,weaver,Mary,JOHNSTON,farmer
Mary,VAIL,F,1755-03-20,Andrew,VAIL,dockyard worker,Mary,JONES,shoe binder
Flora,TEMPLER,F,1754-04-23,James,TEMPLER,master saddler,Barbara,WINSOR,hat-maker
Alexander,WHATTON,M,1751-10-15,Jas,WHATTON,council gardener,Maggie,HARRIS,farm manager
Norman,ORAN,M,1757-04-03,George,ORAN,engineer rn,Mary,WHIPP,"principle, polytechnic"
Margaret,EARL OF DESART,F,1749-05-07,Joseph,EARL OF DESART,wine & spirit merchant,Barbara,BIRNIE,gardener
John,FRASER,M,1750-09-06,Duncan,FRASER,bootmaker,Isabella,STANDLEY,worsted power loom weaver
Margaret,SHEARER,F,1750-09-24,William,SHEARER,dressmaker,Margaret,TRESIDDER,machine operator
Daniel,SCOTT,M,1758-01-22,Thomas,SCOTT,pawn broker,Sarah,WALLER,shipwright (hm dockyard)
Isabella,LEGGAT,F,1764-01-26,Thos,LEGGAT,general domestic servant,Ann,GOOSE,railway labourer
Martin,PROSSER,M,1751-06-15,James,PROSSER,railway guard,Jessie,BROWN,thatcher
Elspeth,KLEIN,F,1752-06-23,Andrew,KLEIN,stone mason,Eliza,HALL,steward
Barbara,WALTON,F,1749-12-15,Thos,WALTON,brassfounder,Elizabeth,TREDWELL,farm labourer
Jane,FAULCONER,F,1751-02-09,Hugh,FAULCONER,blacksmith,Agnes,WOOD,rsm soldier
Agnes,MELLOR,F,1751-02-11,Peter,MELLOR,journalist,Agnes,JAMIESON,mason
George,LUTHELL,M,1755-06-03,Robert,LUTHELL,farmer,Maggie,RICHARDS,clay labourer
Cecilia,STONES,F,1754-11-28,James,STONES,draper,Mary,COCKFIELD,mechanic
Elizabeth,COMPSON,F,1751-01-17,William,COMPSON,company secretary,Janet,MIDDLETON,engineer
Kate,FLETCHER,F,1749-08-24,Andrew,FLETCHER,bleacher,Ann,COOK,shop assistant in greengrocer's
Agnes,BOULTON,F,1757-10-11,William,BOULTON,miller,Ann,HENSHALL,toy maker
Isobella,RICH,F,1754-12-28,William,RICH,plumber,Catherine,NEWBY,surgical instrument maker
James,LIFTON,M,1750-04-11,James,LIFTON,gilder,Margaret,HOLLIWELL,carpenter
Janet,SIDNEY,F,1753-02-06,John,SIDNEY,"sub contractor, canal construction",Margrate,ADSHEAD,jute spinner
Margaret,FOSTER,F,1750-12-03,Magnus,FOSTER,company manager,Mary,LEE,cabinet maker
Janet,PARKINSON,F,1751-10-06,John,PARKINSON,butcher,Ellen,IRVINE,blacksmith
Margaret,DAWSON,F,1752-10-13,Lewis,DAWSON,bricklayer,Marion,FIALON,mineral paint manufacturer
George,TODD,M,1753-04-23,Peter,TODD,cotton weaver,Barbara,KEMP,gilder & picture frame maker
Lewis,STRIDE,M,1755-04-15,James,STRIDE,lab,Isabella,SEABRIDGE,baker
Jane,BUCK,F,1752-05-22,Archibald,BUCK,munitions factory worker,Marion,CODES,woolcomber
Andrew,BONFIELD,M,1751-01-23,Alex,BONFIELD,farmer,Isabella,KENNARD,dealer
Robert,MORLEY,M,1751-07-20,James,MORLEY,cook and housekeeper,Barbara,MCMURTRIE,tax collector
John,BENHAM,M,1755-04-30,Duncan,BENHAM,farm lab,Isabella,ANSCOW,bookseller
John,GUNTON,M,1751-01-12,John,GUNTON,tailoress,Margaret,SNELLING,farmer
John,LOWDON,M,1752-03-18,Thomas,LOWDON,master bootmaker,Margaret,SMITH,licensed victualler
Mary,GRANT,F,1748-09-03,John,GRANT,fisherman,Betsy,PENNY,glassmaker
John,JONES,M,1752-11-01,John,JONES,fisherman,Annie,PENTLAND BROWN,baker
Georgina,ROBERTS,F,1749-07-07,James,ROBERTS,porter master,Mary,SKEELS,bookseller
Archibald,GEAKE,M,1750-04-21,Patrick,GEAKE,ag lab,Janet,ROBSON,cattle dealer
Margaret,JOHNSTON,F,1752-04-04,Alexander,JOHNSTON,civil engineer,Mary,WOOD,mariner
Alexander,PARKER,M,1752-06-05,John,PARKER,plumber,Isabella,WILLIAM,inspector of munitions
Peter,HARLE,M,1751-02-26,Michael,HARLE,gardener,Susan,BAKER,manufacturer
John,MCDONALD,M,1759-12-08,Duncan,MCDONALD,farmer,Margaret,MILES,ropemaker
Margaret,PICKETT,F,1755-12-31,Thomas,PICKETT,draper,Jessie,ARMSTRONG,soldier
Jane,FLORY,F,1750-01-25,Donald,FLORY,clerk to a jeweller,Minnie,WAKELLEY ,farmer
David,LOMAS,M,1750-01-31,Will,LOMAS,worsted weaver,Jessie,BEST,die-sinker
Alice,LAMB,F,1758-07-18,Thomas,LAMB,wool mill worker,Maryann,WYCH,sweep
Mary,EVERLY,F,1754-06-15,Andrew,EVERLY,domestic science teacher,Mary,THOMSON,bookkeeper
John,COLLINS,M,1751-12-22,William,COLLINS,curate,Margt,SMITH,railway platelayer
Alexr,MEADOWCROFT,M,1751-10-31,James,MEADOWCROFT,nurse,Georgina,ORRIS,electrical engineer
Isabella,WARREN,F,1755-04-25,James,WARREN,methodist minister,Annie,COLLINS,farmer
Williamina,NEWMAN,F,1749-10-20,James,NEWMAN,chainmaker,Mary,NORSK,crane driver
Alexander,ROBINSON,M,1751-02-04,Andrew,ROBINSON,coalminer,Susan,GATLIFF,farmer
Agnes,WATSON,F,1751-11-09,David,WATSON,coal miner,Mary,PAIN,overlooker (stuff weaving)
Hugh,WRIGHT,M,1750-11-22,H,WRIGHT,actress,Jessie,HEENING,shoemaker
William,THOMAS,M,1761-05-17,Robert,THOMAS,publican,Elizabeth,SHANE,shoemaker
Isabella,CLARK,F,1750-07-12,Patrick,CLARK,farmer,Elizabeth,SLITH,"clerk, railway works"
William,STEWART,M,1750-04-14,David,STEWART,coal miner,Jessie,DAVIES,farmer
Archibald,HENDERSON,M,1754-10-10,James,HENDERSON,mariner,Margaret,ROBERTSON,farmer
Williamina,BURTON,F,1754-10-22,John,BURTON,farmer,Margaret,TROTT,schoolmaster
James,FRITH,M,1753-12-21,James,FRITH,plumber,Agnes,EWART,farmer
Jessie,POLLITT,F,1751-10-13,James,POLLITT,maltster,Elizabeth,FEGG,weaver
Mary,KEEP,F,1751-07-05,John,KEEP,cab driver,Christina,BENNETT,boilermaker
John,HOWES,M,1750-07-07,Gavin,HOWES,labourer,Jane,HOLROYD,labourer
William,COOKSON,M,1751-06-01,Alexander,COOKSON,mariner,Jemima,ROBINSON,fancy manufacturer
Adam,COOKSON,M,1751-06-01,Alexander,COOKSON,mariner,Jemima,ROBINSON,fancy manufacturer
Robert,CRIMER,M,1754-08-16,Robt,CRIMER,carpet weaver,Jane,COOPER,labourer
Donaldina,CHRISTOPHERS,F,1750-06-07,John,CHRISTOPHERS,sailor,Betsy,PILGRIM,lab
Margt,TAYLOR,F,1750-07-16,William,TAYLOR,baker,Jane,DUNN,"civil servant, inland revenue, executive grade"
Janet,TAYLOR,F,1750-07-16,William,TAYLOR,baker,Jane,DUNN,"civil servant, inland revenue, executive grade"
James,HAWES,M,1757-05-11,Jas,HAWES,cork hawker,Jessie,SUTHERLAND,blacksmith
George,CLU,M,1755-07-07,Robert,CLU,labourer,Jessie,COE,mariner
Mary,BURRY,F,1752-11-24,John,BURRY,farmer,Lillias,JACKSON,butcher
Elizabeth,LIBBEY,F,1756-02-02,Wm,LIBBEY,woollen fetler,Jane,PROBERT,architect
Betsy,HOLT,F,1751-01-30,James,HOLT,transport worker (lorry),Allison,BRYANT,innkeeper
Jane,GRANT,F,1758-08-31,Robert,GRANT,card room hand,Maria,SMITH,wool sorter
Daniel,SNELLING,M,1751-07-22,Charles,SNELLING,printers compositor,Jane,ELWORTHY,stonemason
Shiel,WARNER,F,1751-02-06,Andrew,WARNER,smith,Agnes,DOWNHAMS,shale miner
Janet,PATRICK,F,1750-09-10,Robt,PATRICK,general lab,Jane,WALKER,army sergeant
Janet,REDFEARN,F,1752-02-11,Donald,REDFEARN,farmer,Agnes,WELSH,weaver
Isabella,HUDSON,F,1753-12-30,James,HUDSON,mariner,Grace,DAVIES,woodworker
Mary,TONGE,F,1751-10-06,Mark,TONGE,army officer,Margaret,BASKETFIELD,servant
Margaret,HARPER,F,1750-07-13,John,HARPER,farm lab,Mary,SAGE,farmer
Samuel,THOMAS,M,1752-02-03,John,THOMAS,nailer,Jane,CLARK,labourer
George,STIVEY,M,1753-12-15,Edmund,STIVEY,butcher,Jane,LAWSON,gas works labourer
Daniel,TIMOTHY,M,1752-03-23,William,TIMOTHY,confectioner,Joann,SUMNER,grocer
Francis,HODGKINSON,M,1751-02-20,James,HODGKINSON,lab,Mary,COOK,tailor
David,JONES,M,1751-08-20,James,JONES,tanner,Jean,VALLANCE,harness maker
William,MACKAY,M,1757-02-08,Willia,MACKAY,victualler,Lilian,HOOPER,currier
Annie,ASTILE,F,1758-01-25,Daniel,ASTILE,labourer,Agnes,WEST,carpenter
Mary,PRICE,F,1752-09-05,Archd,PRICE,farmer,Margaret,WALTON,bootmaker
Mary,BROWN,F,1751-12-01,James,BROWN,clerk  (biscuit works ),Mary,GOODMAN,school master
Charles,PLATT,M,1755-01-29,Alexander,PLATT,house servant,Ann,RANSON,stitcher
John,WICKINS,M,1756-11-26,John,WICKINS,fruit grower,Isabella,LAKE,weaver
Richd,GRANT,M,1758-08-16,John,GRANT,foreman platelayer,Georgeing,EDWARDS,miner
Eliza,MULLINS,F,1755-11-15,John,MULLINS,lab,Margaret,FIELDING,shoemaker
Margaret,WOOLLEY,F,1764-05-27,John,WOOLLEY,smith,Mary,LEGG,labourer
Peter,KILLICK,M,1754-12-08,Alexander,KILLICK,insurance broker,Agnes,LEACH,iron & steel merchant
Mary,GAZZARD,F,1758-11-11,Robert,GAZZARD,domestic servant,Isabella,CULLEY,miner
Charlotte,LUMSDEN,F,1754-03-11,Patrick,LUMSDEN,stonemason,Elizabeth,BOUCHER,farm servant / domestic
Elizabeth,WALKER,F,1751-08-15,William,WALKER,constructional engineer,Martha,ZEBEDEE,farmer
Thomas,BILLING,M,1751-10-16,John,BILLING,blacksmith,Henrietta,HANCOCK,labourer
Jane,KENNEDY,F,1759-09-18,James,KENNEDY,school teacher,Jessie,TALBOT,lab
Margaret,ONSLOW,F,1750-03-25,Robert,ONSLOW,lab,Elizabeth,STEDMAN,narrow ribbon handloom weaver
Elizabeth,SWARBRICK,F,1751-10-21,John,SWARBRICK,music teacher,Isabella,HURDLE,millgirl
Jessie,ROGERS,F,1749-07-26,Henry,ROGERS,porter,Isabella,ROBERTSHAW,domestic servant
Margaret,WILSON,F,1755-05-23,John,WILSON,coal miner,Mary,SPRATT,shop assistant
William,ROBERTSON,M,1751-11-26,Joseph,ROBERTSON,blacksmith,Mary,GOLDTHORP,ag lab
Jane,PINTENS,F,1765-09-12,Lauchlan,PINTENS,railway engine driver,Mary,PARISH,physician
Frederick,POUNTNEY,M,1755-09-04,John,POUNTNEY,bank clerk,Janet,SMYTH,coalminer
Peter,POUNTNEY,M,1755-09-04,John,POUNTNEY,bank clerk,Janet,SMYTH,coalminer
Margaret,MITCHENER,F,1751-02-03,Hugh,MITCHENER,pianoforte maker,Elizabeth,CORNELL,boot repairer
David,WOOLCOCK,M,1754-08-10,Murdo,WOOLCOCK,dressmaker,Jane,KEIR,fisherman
L,OVENDEN,M,1755-11-09,David,OVENDEN,grazier,Jane,CRICK,butcher
Alex,PIGGIE,M,1756-02-23,John,PIGGIE,warehouseman,Jemima,QUIN,carpenter
Mary,MARTIN,F,1752-10-24,John,MARTIN,farmer,Margaret,FAIRLEY,coal miner
Elizabeth,WILES,F,1751-05-21,James,WILES,fisherman,Sophia,FERMANDAY,boat builder
Eliza,BRUNALL,F,1756-12-23,Robert,BRUNALL,compositor,Joan,ADAMSON,ag lab
William,SKILLINGTON,M,1753-09-04,James,SKILLINGTON,curate,Flora,PAUL,gen lab
Sarah,MABOY,F,1752-05-26,Alexander,MABOY,mineworker,Isabella,JOHNSON,lab
Charles,SPENSER,M,1762-02-24,W,SPENSER,hand loom weaver (worsted),Helen,SMITH,bank partner
George,SHAW,M,1753-11-12,James,SHAW,fitter,Allison,JACKSON,yeoman
Jane,ORRDEL,F,1752-07-03,William,ORRDEL,housekeeper,Emily,BROOK,blacksmith
David,BROWN,M,1765-06-19,James,BROWN,bricklayer,Margaret,HEYWOOD,farmer
Margaret,GIBB,F,1754-09-23,Francis,GIBB,tailoress,Margaret,SINCLAIR,bookbinder
Catherine,RICHARDSON,F,1750-11-15,John,RICHARDSON,private soldier,Catherine,NOBLE,bootmaker
George,TALLIS,M,1755-04-06,Robert,TALLIS,farmer,Agnes,COMMANS,weaver
Edwin,BAKER,M,1751-12-01,Patrick,BAKER,iron works puddler,Euphemia,HILL,general carrier
Mary,MOSES,F,1757-04-06,David,MOSES,stoker,Isabella,WATSON,farmer
Donald,SIMPSON,M,1755-09-07,Thomas,SIMPSON,butler,Jessie,WITHAM,lab
David,BRIDDON,M,1754-05-16,William,BRIDDON,tailor,Elizabeth,BARKER,civil engineer
Isabella,KELLY,F,1754-10-29,Martin,KELLY,labourer,Jessie,DAWES,merchant clerk (oil and colour manufacturer)
David,BAYLIS,M,1766-12-27,Farzooden,BAYLIS,blacksmith,Janet,NICHOLS,post office money order clerk
Jannet,BROWN,F,1750-11-27,Alexander,BROWN,weaver,Mary,MURRAY,agent for kenmare estates
Margaret,MORGAN,F,1752-11-21,William,MORGAN,labourer,Jane,STEPHENS,cordwainer
Annette,INGLEY,F,1756-05-28,Angus,INGLEY,farmer,Margaret,GREENWOOD,bank clerk
John,WHEELER,M,1750-09-17,Will,WHEELER,mason,Sarah,RIDINGS,hosier
Euphemia,GRIMES,F,1768-05-14,Robert,GRIMES,domestic servant,Anabella,HARLY,wholesale grocer
Elisabeth,WATSON,F,1751-11-14,Alfred,WATSON,farmer,Elizabeth,LAYCOCK,gardener
Margaret,HALL,F,1752-06-25,Archibald,HALL,druggist,Annie,POLLARAD,carpenter
Duncan,ASHFORD,M,1750-10-18,Allan,ASHFORD,refreshment contractor,Maggie,PIERCE,labourer
Annie,WHITE,F,1754-10-02,John,WHITE,iron works lab,Smith,WOOD,printer and stationer
Euphemia,HOOKHAM,F,1750-08-29,James,HOOKHAM,fisherman,Georgina,DEARDEN,chemist
Emily,LANE,F,1758-09-01,James,LANE,stockbroker,Mary,BAUCHOP,technical civil servant
Isabella,HILL,F,1753-01-29,James,HILL,"superintendant, port of london authority",Maggie,SPRINGETT,labourer
John,BRAILSFORD,M,1753-10-07,Robert,BRAILSFORD,brass finisher,Margaret,RODGERS,labourer
John,TROUP,M,1750-09-24,David,TROUP,corn factor and seedsman,Jessie,LENNARD,coal miner
Catherine,TROUP,F,1750-09-24,David,TROUP,corn factor and seedsman,Jessie,LENNARD,coal miner
Robert,OATES,M,1751-07-20,William,OATES,dressmaker,Christina,LEYARD ,silk weaver
John,WHATTON,M,1760-05-07,John,WHATTON,turner,Lydia,MCDOUGALL,laundress
Christopher,TURNER,M,1757-03-13,Obadiah,TURNER,victualler,Jane,HARRIS,butcher
Malcom,HART,M,1765-02-02,Robert,HART,lather,Isabella,WILSON,farrier
Jane,GUNTON,F,1755-06-10,Thomas,GUNTON,cordwainer,Jessie,MCCLEW,civil servant (post office savings)
Robert,ONEIL,M,1753-05-01,James,ONEIL,domestic service,Jane,FARRENT,carpenter
Euphumia,ROBERTS,F,1755-02-22,Samuel,ROBERTS,domestic cleaner,Christiana,FORRESTER,jeweller
Jane,TIPLING,F,1752-10-20,John,TIPLING,drapers asst,Esther,WOODFORD,ag lab
James,HULBERT,M,1752-08-22,Gavin,HULBERT,bootmaker,Mary,MASKEL,ag lab
William,GEORGE,M,1754-02-14,Charles,GEORGE,tenant farmer,Eliza,CLOUGH,shirt factory worker
Elspeth,DEAEA,F,1754-10-01,Lachlan,DEAEA,labourer,Mary,WATERS,railway signalman
Agnes,SIMPSON,F,1751-11-11,Wm,SIMPSON,dressmaker,Mary,OWENS,shipwright
Agnes,WRIGHT,F,1751-10-05,John,WRIGHT,iron worker,Georgeianie,BARNES,railway labourer
Roseann,MARTIN,F,1752-04-02,James,MARTIN,corporation labourer,Mary,HARVEY,"forgeman, ironworks"
Jane,SCARLETT,F,1751-04-17,Alexander,SCARLETT,farmer,Bella,SMITH,ag lab
Jane,JONES,F,1752-04-20,John,JONES,labourer,Jane,MACHRAY,printer
