rec-id,FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
rec-2069-org,Jane,COLLINS,F,1753-01-15,Murdo,COLLINS,labourer,Alice,BEAUMONT,master butcher
rec-2070-org,Jean,COLLINS,F,1753-01-15,Murdo,COLLINS,labourer,Alice,BEAUMONT,master butcher
rec-2071-org,Elizbth,HORTON,F,1750-03-13,Charles,HORTON,farmer,Mary,GREEN,brush maker
rec-2072-org,Agnes,BARRETT,F,1761-04-01,John,BARRETT,cloth dresser,Elizabeth,BARRON,chairmaker
rec-2073-org,Maryanne,WOODRIFF,F,1758-05-29,Adam,WOODRIFF,farmer,Robina,HILL,mariner
rec-2074-org,W,COOPER,M,1750-10-30,James,COOPER,weaver,Jemima,EVANS,chaplain to the forces
rec-2075-org,Babara,NOBLES,F,1751-05-30,Will,NOBLES,presbyterian minister,Georgina,HEAP,bank manager
rec-2076-org,John,JONES,M,1757-01-23,George,JONES,canvas merchant,Catherine,GRAY,bricklayer
rec-2077-org,Thomas,JONES,M,1757-01-23,George,JONES,canvas merchant,Catherine,GRAY,bricklayer
rec-2078-org,David,HOPKIN,M,1755-11-15,Angus,HOPKIN,soldier,Violet,TROY,piecer (cotton mill)
rec-2079-org,Alexander,CHANDLER,M,1751-04-20,Robert,CHANDLER,iron bedstead moulder,Agnes,CONNALLY,thatcher
rec-2080-org,Margaret,HOWEL,F,1753-08-27,William,HOWEL,moulders pattern maker,Rachel,HITCHINGS,carpenter
rec-2081-org,Catherine,THOMPSON,F,1752-03-31,Alexr,THOMPSON,wholesale chemist's rep,Betsy,FINDON,ships painter
rec-2082-org,Francis,WOODCRAFT,M,1754-06-15,Alexr,WOODCRAFT,incumbent,Ann,PIKE,carver & gilder
rec-2083-org,Rachel,SMALL,F,1753-10-29,William,SMALL,shoemaker,Margaret,MAM,farmer
rec-2084-org,Cathe,SAFEGUARD,F,1757-10-19,James,SAFEGUARD,farm labourer,Hannah,ROBERTSON,engine fitter
rec-2085-org,Margaret,WALKER,F,1760-11-30,David,WALKER,lab,Mary,EAGLAND,shoe finisher
rec-2086-org,Arthur,WALKER,M,1760-11-30,David,WALKER,lab,Mary,EAGLAND,shoe finisher
rec-2087-org,Jane,BLACK,F,1751-09-12,John,BLACK,accountant,Jean,BLACKBURN,school mistress
rec-2088-org,Jane,PALLETI,F,1752-04-11,James,PALLETI,servant,Catherine,MCGRAVEY,handle setter
rec-2089-org,Lane,HEWIT,F,1754-10-12,Alexander,HEWIT,farmer,Catherine,BRIGGS,shoemaker
rec-2090-org,Agnes,CROWE,F,1754-01-26,Edward,CROWE,traveller,Annie,GELLEY,joiner
rec-2091-org,Mary,JACKMAN,F,1753-08-24,William,JACKMAN,mariner,Jane,JONES,carter
rec-2092-org,Susan,FISHER,F,1756-07-01,William,FISHER,butcher,Agness,HAWKINS,sawyer
rec-2093-org,Jessie,TAYLOR,F,1753-03-15,Robert,TAYLOR,wine merchant,Elizabeth,C ,farm labourer
rec-2094-org,James,MILLAR,M,1768-08-04,Alexander,MILLAR,book keeper,Ann,HOLLINGSWORTH,painter & decorator
rec-2095-org,Alexander,MILLAR,M,1768-08-04,Alexander,MILLAR,book keeper,Ann,HOLLINGSWORTH,painter & decorator
rec-2096-org,William,MALLONY,M,1760-10-04,Thomas,MALLONY,miner,Ann,LOUR,straw plaiter
rec-2097-org,James,POLL,M,1753-06-08,Thomas,POLL,farmer,Margt,CROWTHER,thatcher
rec-2098-org,Agnes,MORTON,F,1750-11-21,James,MORTON,cutler,Mary,GREGORY,ag lab
rec-2099-org,John,BILL,M,1751-04-23,John,BILL,"major, royal artillery",Elizabeth,SNATH,royal army service corp
rec-2100-org,Mary,MCDOUGLE,F,1752-11-09,William,MCDOUGLE,stationer,Elizia,BRACKSHAW,inland revenue officer
rec-2101-org,Ellon,LEISHMAN,F,1756-02-17,Tho,LEISHMAN,ornamental painter,Jane,LOVELL,tenant farmer
rec-2102-org,Jessie,TAYLOR,F,1763-08-20,John,TAYLOR,hand loom weaver,Ann,BONALL,porter
rec-2103-org,Patrick,BRAID,M,1752-07-27,Thomas,BRAID,farmer,Isa,TARRANT,weaver
rec-2104-org,Mary,GULLAN,F,1756-04-19,Ormond,GULLAN,labourer,Helen,CULLEN,labourer
rec-2105-org,Janet,MCLACHLAN,F,1752-05-17,Michael,MCLACHLAN,dressmaker,Elizabeth,CRUDEN,coal miner
rec-2106-org,Agnes,HAYNES,F,1753-02-23,Robert,HAYNES,governess,Jane,HENREY,signalman
rec-2107-org,Christina,WOODWARD,F,1754-03-31,Thomas,WOODWARD,shorthand typist,Elizabeth,CHIDLEY,jobbing labourer
rec-2108-org,Margaret,WILLIAMS,F,1753-07-11,Richard,WILLIAMS,"manager & chief buyer, co-op food warehouse",Jessie,STOTT,cooper
rec-2109-org,Georgina,GOSLING,F,1752-07-02,Robert,GOSLING,saleswoman in a womens fashion company,Agnes,PARRY,tailor
rec-2110-org,Margaret,PIPER,F,1750-07-15,James,PIPER,cook & confectioner,Sarah,BOYS,clay labourer
rec-2111-org,John,PROTHERO,M,1756-07-19,Peter,PROTHERO,engineer,Jessie,GREIG,labourer
rec-2112-org,Alexander,SMITH,M,1752-02-25,Willi,SMITH,domestic servant,Jane,BARLOW,lab
rec-2113-org,Lizzie,HARE,F,1754-05-03,James,HARE,house decorator,Marjory,SUTTERBY,coal merchant
rec-2114-org,Elizabeth,NORVAL,F,1756-03-22,James,NORVAL,bootmaker,Alice,WOOD,farmer
rec-2115-org,Elizabeth,MERRILL,F,1752-12-24,Joseph,MERRILL,farmer,Catherine,WINNIATT,general dealer
rec-2116-org,Agnes,WATHERS,F,1754-12-07,William,WATHERS,deck officer in mercantile marine,Ann,DOWNIE,baker
rec-2117-org,Peter,BOWMAN,M,1752-04-14,Dominick,BOWMAN,fruiterer,Jessie,MIDDLETON,miner
rec-2118-org,Jane,PARKER,F,1752-03-08,Samuel,PARKER,joiner,Janet,MCKANNA,bootmaker
rec-2119-org,Darcy,CORKERY,F,1755-03-14,Hugh,CORKERY,bricklayers labourer,Jane,PEPPERELL,coal porter
rec-2120-org,Annie,WILLIAMS,F,1751-09-04,Alex,WILLIAMS,lace maker,Jessie,WOLCOFF,butcher
rec-2121-org,Jane,MARKS,F,1751-01-07,David,MARKS,labourer,Agnes,DOWING,dock labourer
rec-2122-org,Catherine,ROGERS,F,1756-10-18,William,ROGERS,paper hanger,Agnes,KNIGHT,potter
rec-2123-org,Jeanie,CALLANDAR,F,1755-10-18,Frederick,CALLANDAR,presbyterian minister,Merrin,GLEAVE,labourer
rec-2124-org,Margaret,ADAMS,F,1751-07-02,George,ADAMS,labourer,Helen,ARTHUR,mariner
rec-2125-org,Mary,SNOW,F,1754-02-17,James,SNOW,domestic servant,Janet,COOPER,"junior director, iron foundry"
rec-2126-org,Elizabeth,HARDY,F,1758-02-01,Willia,HARDY,master butcher,Clara,PALMER,plasterer
rec-2127-org,Margaret,QUINLIN,F,1752-08-10,Robert,QUINLIN,weaver,Elizabeth,WINSTANLEY,labourer
rec-2128-org,David,WOODHOUSE,M,1754-05-28,Charles,WOODHOUSE,labourer,Elizabeth,PAWSEY,motor mechanic
rec-2129-org,Edward,SHEPHERD,M,1753-03-25,John,SHEPHERD,farmer,Maggie,WATTS,gpo sorter
rec-2130-org,Rosa,PENNY,F,1754-09-03,Alexander,PENNY,draper,Jan,TURNER,labourer
rec-2131-org,Margaret,FATE,F,1753-09-16,Archd,FATE,oriform machinist,Ann,FIELDING,dressmaker
rec-2132-org,Alexander,TALBOT,M,1750-08-03,John,TALBOT,painter and decorator,Mary,SMITH,secretary to engineering company
rec-2133-org,Jas,DAYER,M,1755-08-21,Andrew,DAYER,brush manufacturer,Lizzie,CLEVERINS,artist
rec-2134-org,William,WILLETT,M,1759-09-19,John,WILLETT,munitions worker,Sarah,CUMBER,blacksmith
rec-2135-org,Jane,HALE,F,1759-03-24,William,HALE,farmer,Isabella,COOKE,carpenter
rec-2136-org,Alexander,HACKING,M,1754-02-02,William,HACKING,bricklayer,Georgina,TAYLOR,landowner
rec-2137-org,Robert,WHITE,M,1752-05-30,David,WHITE,"customs officer, port authority",Jeanie,TURTON,labourer
rec-2138-org,William,RAYMENT,M,1752-10-09,John,RAYMENT,schoolteacher,Margaret,CHICK,cloth miller
rec-2139-org,William,STARKEY,M,1760-12-30,William,STARKEY,cashier,Catherine,HIGHAM,bus driver
rec-2140-org,Margaret,SEATON,F,1755-09-10,Henry,SEATON,fishmonger,Bethia,ROTHERAM,surgeon
rec-2141-org,Joseph,GEDDES,M,1755-08-28,John,GEDDES,weaver,Annie,WALMSLEY,blacksmith
rec-2142-org,James,HUGHS,M,1762-12-16,John,HUGHS,clockmaker,Flora,TORRANCE,lab
rec-2143-org,Adam,MATHEWS,M,1753-04-10,Robert,MATHEWS,farm lab,Catherine,ELLIS,druggist
rec-2144-org,Mary,MATHEWS,F,1753-04-10,Robert,MATHEWS,farm lab,Catherine,ELLIS,druggist
rec-2145-org,Isabella,CHALLIS,F,1753-04-16,Hugh,CHALLIS,railman,Grace,HARRISON,labourer
rec-2146-org,Catherine,HUTT,F,1755-04-08,Andrew,HUTT,farm labourer,Sarah,SPENCER,clerk
rec-2147-org,Elizabeth,HOMSLEY,F,1756-04-29,Willia,HOMSLEY,blacksmith,Janet,RAIN,cabinet maker
rec-2148-org,William,SHARMAN,M,1754-04-24,Joseph,SHARMAN,farmer,Grace,YALL,drapers assistant
rec-2149-org,George,STANLEY,M,1752-04-14,Robert,STANLEY,publican,Margaret,THOMAS,railway coach painter
rec-2150-org,Mary,DARBY,F,1752-06-17,Robert,DARBY,nursery maid,Margaret,KYNASTON,master joiner
rec-2151-org,Cathrine,BOWKER,F,1752-07-07,Thomas,BOWKER,tin worker,Mary,PETRIE,labourer
rec-2152-org,Jessie,WILSON,F,1757-01-01,Alexander,WILSON,boilermaker,Margaret,RAWSON,furnace worker
rec-2153-org,Willia,FORBES,M,1751-08-14,Willi,FORBES,seaman,Margret,HOWARD,farmer
rec-2154-org,Elizabeth,PARKER,F,1754-04-04,Hariet,PARKER,draughtsman - power supply co.,Maryann,WHITCHER,type founder
rec-2155-org,Isabella,OSTLER,F,1752-10-03,Stewart,OSTLER,ag lab,Jane,STANDLEY,blacksmith
rec-2156-org,Jane,COPEWELL,F,1756-11-28,John,COPEWELL,fish merchant,Catherine,BUSSELL,labourer
rec-2157-org,Jessie,TUNICLIFFE,F,1752-12-22,Robert,TUNICLIFFE,transport worker,Cath,CUNNINGHAM,insurance inspector
rec-2158-org,Annie,COLEMAN,F,1752-12-26,John,COLEMAN,wireless operator,Jane,RICHES,rural postman
rec-2159-org,Patrick,PECK,M,1758-12-29,Alexander,PECK,accounts clerk,Mary,WILLIAMS,pianoforte manufacturer
rec-2160-org,Ann,LIVINGSTONE,F,1753-01-17,Edward,LIVINGSTONE,coal miner,Helen,SANDFORD,"lance corporal, 21st foot"
rec-2161-org,Robert,ARCHER,M,1754-10-25,Robert,ARCHER,farmer,Jessie,COLE,farm worker
rec-2162-org,Ann,DENHOLM,F,1753-06-07,William,DENHOLM,upholsteress,Elizabeth,EYEARS,commission agent
rec-2163-org,John,ARMITAGE,M,1755-07-04,Malcolm,ARMITAGE,miller,Roseann,DAVIDSON,cardmaker
rec-2164-org,Maggie,BALDWIN,F,1752-12-02,Farquhar,BALDWIN,potter,Ann,HAWKER,grocer
rec-2165-org,John,BALDWIN,M,1752-12-02,Farquhar,BALDWIN,potter,Ann,HAWKER,grocer
rec-2166-org,Ann,SLINN,F,1757-01-01,Charles,SLINN,musician,Catherine,LYNCH,domestic servant
rec-2167-org,Margaret,LEWIS,F,1759-06-24,John,LEWIS,clerk,Ann,MCINRAY,police sergeant
rec-2168-org,James,LAYE,M,1753-05-02,James,LAYE,engineer,Dorothea,WELLS,agent
rec-2169-org,Annie,WIGGAR,F,1750-09-25,Kennedy,WIGGAR,farmer,Mary,HOPKINS,plasterer
rec-2170-org,Maggie,KING,F,1753-12-07,Alex,KING,bank clerk,Margaret,CHAPMAN,"junior draughstman, signals research and developme"
rec-2171-org,James,FOREMAN,M,1756-09-06,Campbell,FOREMAN,whitesmith,Jane,SMITH,shoe machinist
rec-2172-org,Peter,POWELL,M,1752-12-16,William,POWELL,pattern maker,Mary,GILES,merchant
rec-2173-org,Robert,HUSSEY,M,1758-05-26,William,HUSSEY,ladys maid,Elizabeth,WRIGHT,carpenter
rec-2174-org,Walter,CORTNEY,M,1752-06-30,Andrew,CORTNEY,merchant,Bethea,BURNET,lab
rec-2175-org,Andrew,CRISP,M,1756-02-21,Charles,CRISP,farm labourer,Jessie,WADDINGTON,painter
rec-2176-org,James,ROBERTS,M,1751-12-13,Edward,ROBERTS,whitesmith,Catharine,MAY,police constable
rec-2177-org,John,CROOK,M,1754-01-23,Angus,CROOK,coal miner,Jane,MCRAE,butcher
rec-2178-org,Jessie,HAWTON,F,1755-01-31,James,HAWTON,lab,Jane,COSGROVE,"salesman, grocery"
rec-2179-org,James,MERCIK,M,1756-09-04,James,MERCIK,labourer,Margaret,BRYANT,post office clerk
rec-2180-org,Elizabeth,ROBERTS,F,1759-06-23,William,ROBERTS,servant,Jessie,RISDALE,"manager, paint & varnish factory"
rec-2181-org,Robert,ROBERTS,M,1759-06-23,William,ROBERTS,servant,Jessie,RISDALE,"manager, paint & varnish factory"
rec-2182-org,John,MANSON,M,1757-02-14,Peter,MANSON,tailor,Elizabeth,OHARA,iron works puddler
rec-2183-org,Christopher,KNIGHT,M,1752-11-20,Roderick,KNIGHT,shopkeeper,Jane,LAYZELL,laundryman
rec-2184-org,James,FEILDING,M,1752-07-22,Mal,FEILDING,baker,Ann,GREENWOOD,carpenter
rec-2185-org,Asmus,CHEETHAM,M,1758-12-01,Alexander,CHEETHAM,carter,Jane,STEEL,labourer
rec-2186-org,Elezabeth,GLEN,F,1754-07-06,Peter,GLEN,cheesemonger,Marion,MONAGHAN,cabinet maker
rec-2187-org,Thomas,JOREY,M,1751-07-07,William,JOREY,servant,Cathrine,MAKSPEACE,gamekeeper
rec-2188-org,Margaret,ADCOCK,F,1759-02-16,John,ADCOCK,school enquiry officer,Margaret,FAIRS,lab
rec-2189-org,Willia,TILLMAN,M,1762-02-25,Bernard,TILLMAN,mariner,Christina,MORWOOD,lacemaker
rec-2190-org,Annie,WILKINGSON,F,1760-06-29,William,WILKINGSON,joiner,Margt,AITHINE,copperman
rec-2191-org,Laurence,TAILOR,M,1755-12-09,George,TAILOR,beachman (salvages) / fisherman,Ann,JOHNSON,shoemaker
rec-2192-org,William,FORD,M,1752-10-08,George,FORD,carpenter,Mary,BENNETT,schoolmaster
rec-2193-org,William,OWEN,M,1754-12-20,Alexander,OWEN,accountant,Jemima,HARLING,army lieutenant
rec-2194-org,Robert,WILLIAMS,M,1757-08-16,James,WILLIAMS,miller,Mary,GAY,solicitor
rec-2195-org,Jane,QUAIFE,F,1756-01-07,John,QUAIFE,shoe operative,Agnes,MACHIN,silk spinner
rec-2196-org,Margaret,GRANT,F,1752-01-13,David,GRANT,cordwainer,Elizabeth,GARDINER,publican
rec-2197-org,Mary,BANT,F,1752-02-25,William,BANT,labourer,Christina,CAPE,farmer
rec-2198-org,James,BLOW,M,1753-01-24,Angus,BLOW,development electrical engineer,Agnes,LUDBROOK,stonemason/dyker
rec-2199-org,Maggie,TELFER,F,1753-04-07,Mungo,TELFER,labourer,Christina,BEESON,bargeman
rec-2200-org,Mary,GIBSON,F,1752-06-08,Robt,GIBSON,hay dealer,Maggie,WHITCHER,taxi driver
rec-2201-org,John,WILLIAMS,M,1757-06-21,John,WILLIAMS,farm foreman,Isebella,SUGDEN,photographer
rec-2202-org,James,PLATTEN,M,1757-06-25,Thomas,PLATTEN,handloom weaver (ribbon),Jane,JONES,servant
rec-2203-org,Michael,DAVIS,M,1751-05-06,David,DAVIS,waterman,Elisabeth,HANCOCK,master druggist chemist
rec-2204-org,Annie,WATSON,F,1753-12-29,John,WATSON,spinner,Betsy,NOWELL,farmer
rec-2205-org,Alexander,JOHNSON,M,1752-11-05,Samuel,JOHNSON,wine merchant,Ann,HARMSTON,labourer
rec-2206-org,Jane,HERRIN,F,1753-10-04,James,HERRIN,laundress,Elizabeth,CHAPLIN,wheelwright
rec-2207-org,Geo,COLLIS,M,1751-01-07,Will,COLLIS,coachman and gardener,Agnes,STEEL,dressmaker
rec-2208-org,Jane,ROWLINGTON,F,1751-12-03,Alexander,ROWLINGTON,labourer,Jane,THOMPSON,cordwainer
rec-2209-org,Robert,WEDGBURY,M,1757-05-20,George,WEDGBURY,ag lab,Alexa,ROBERTS,blacksmith
rec-2210-org,Edward,REED,M,1752-04-28,George,REED,accountant,Susan,WALTERS,silk weaver
rec-2211-org,Andrew,HAWKINS,M,1753-06-02,Archd,HAWKINS,accounts clerk,Agnes,NEILL,nail maker
rec-2212-org,Robert,MITCHEAL,M,1754-07-21,Robert,MITCHEAL,market gardener,Helen,FISH,shoe maker
rec-2213-org,Ellen,PHIPPS,F,1751-10-10,Robert,PHIPPS,"window dresser, department store",Janet,AYER,farmer
rec-2214-org,Alex,GOLLIDGE,M,1753-11-15,James,GOLLIDGE,servant,Ellen,DURBAN,head gardener
rec-2215-org,Margaret,NIGHINGALE,F,1755-02-16,Ludovic,NIGHINGALE,landowner,Helen,THURNHAM,groom
rec-2216-org,Elisa,YOUNG,F,1753-10-24,George,YOUNG,stores clerk,Margaret,PATON,grocers traveller
rec-2217-org,John,GOODE,M,1759-09-19,George,GOODE,farmer,Ann,BYFIELD,clerk
rec-2218-org,Alexander,DOBBIE,M,1757-03-27,David,DOBBIE,baker,Bessie,TOMES,gardener
rec-2219-org,Mary,LEWIS,F,1753-10-14,John,LEWIS,stable keeper,Barbara,GRIFFITHS,cashier (biscuit works)
rec-2220-org,Susan,CARTER,F,1751-11-15,James,CARTER,stone cutter,Jane,DRYDEN,shoemaker
rec-2221-org,Catherine,STRONG,F,1756-02-16,Jane,STRONG,customs and excise officer,Margaret,HEYWOOD,carriage hand
rec-2222-org,Robert,BAGGOTT,M,1751-07-27,Charles,BAGGOTT,"engineer, woolen mill",Thomasina,GOODING,postman
rec-2223-org,William,PARRY,M,1750-11-21,Alexander,PARRY,farming,Vera,DAVIES,farmer
rec-2224-org,Alexander,GLEN,M,1757-03-10,George,GLEN,coal miner,Agnes,EDWARDS,maintenance mechanic at tobacco factory
rec-2225-org,Archibald,STOKES,M,1753-10-29,Patrick,STOKES,boot & shoe maker,Agnes,ELLIS,cook
rec-2226-org,D,DAWN,M,1754-03-24,John,DAWN,bricklayer,Margaret,LOVELL,fitter
rec-2227-org,David,CROOK,M,1753-08-30,James,CROOK,baker,Euphemia,STANLAKE,professor of music (verified)
rec-2228-org,Richard,REMFRY,M,1752-12-25,John,REMFRY,ag lab,Jane,COATES,stone mason
rec-2229-org,John,THOMPSON,M,1752-09-21,Arthur,THOMPSON,farmer,Margaret,TURNER,ag lab
rec-2230-org,Elizabeth,FOSTER,F,1753-03-23,Roderick,FOSTER,trainee cigarette machine mechanic,Jane,SMITH,farm worker
rec-2231-org,Mary,BOWN,F,1756-12-24,James,BOWN,labourer,Mary,DALE,servant
rec-2232-org,James,LOCHART,M,1754-02-07,George,LOCHART,carpenter,Jessie,OWEN,governess
rec-2233-org,Andrew,BUTTERS,M,1752-03-08,Francis,BUTTERS,lab,Elizabeth,LUPTON,labourer
rec-2234-org,Francis,LAST,M,1758-04-04,William,LAST,judge of high court,Helen,LEAVENT,boiler maker
rec-2235-org,Betsy,WILLIAMS,F,1754-03-20,James,WILLIAMS,carpenter,Marion,WEBB,saddler
rec-2236-org,Margt,GRANT,F,1753-07-27,James,GRANT,chauffeur,Minnie,WALTON MONTEITH,labourer
rec-2237-org,Wm,DUNNING,M,1755-08-24,Wm,DUNNING,grocer,Jessie,MILLER,farmer
rec-2238-org,Donald,SAWYERS,M,1754-03-10,Duncan,SAWYERS,licensed victualler,Eliza,POLLARD,carter
rec-2239-org,E,SAWYERS,F,1754-03-10,Duncan,SAWYERS,licensed victualler,Eliza,POLLARD,carter
rec-2240-org,Jessie,CLARK,F,1755-06-06,Henry,CLARK,farmer,Matilda,ASNIP,ships caulker
rec-2241-org,Ann,HARDIE,F,1752-06-16,William,HARDIE,cigarette maker,Marion,PACEY,coal miner
rec-2242-org,Elener,SHIELDS,F,1754-04-21,James,SHIELDS,victualler,Thomina,SAWKINS,labourer
rec-2243-org,Amelia,NICHOL,F,1754-05-30,James,NICHOL,labourer,Margaret,ROBERTS,wine merchant
rec-2244-org,James,CRAWFORD,M,1751-08-01,Murdoch,CRAWFORD,post mistress,Johann,ROBINSON,labourer
rec-2245-org,Margaret,HUSSELBEE,F,1754-10-04,James,HUSSELBEE,baker,Grace,LUDLOW,"sales representative, gas light + coke company"
rec-2246-org,Mary,MAGAN,F,1754-08-15,John,MAGAN,glover,Elizabeth,JOURDAN,painter
rec-2247-org,June,MAGAN,F,1754-08-15,John,MAGAN,glover,Elizabeth,JOURDAN,painter
rec-2248-org,William,MCKAY,M,1751-09-16,Richard,MCKAY,boilermaker,Mary,MILLHOUSE,turner
rec-2249-org,Janet,ROSS,F,1752-06-14,Francis,ROSS,brush maker,Janet,EADE,servant
rec-2250-org,Jessie,TOMPSON,F,1754-04-27,Benjamin,TOMPSON,draper,Margaret,MORPHEY,assurance official
rec-2251-org,Catherine,NICHOLAS,F,1754-09-15,Andrew,NICHOLAS,labourer,Janet,JOHNSON,market gardener
rec-2252-org,Jessie,PEARCE,F,1754-12-03,William,PEARCE,power loom weaver,Jemima,DALLISON,wool comber
rec-2253-org,Mary,LOOKER,F,1754-05-20,William,LOOKER,carpenter,Jeanie,FALKNER,solicitor
rec-2254-org,Hugh,MELVILLE,M,1757-11-05,David,MELVILLE,coal miner,Hannah,MEADOWCROFT,carpenter
rec-2255-org,Agnew,TUCKER,F,1766-05-16,Adam,TUCKER,labourer,Mary,BONNSALL,smith fitter
rec-2256-org,John,WOOTTON,M,1752-07-02,James,WOOTTON,clergyman,Malul,HERRICK,farm labourer
rec-2257-org,William,JACKSON,M,1759-06-03,Benjamin,JACKSON,farm lab,Alexandrena,HACKERBY,publican
rec-2258-org,William,GLASBROOK,M,1753-05-25,Robert,GLASBROOK,looking glass silverer,Elizabeth,OGILVIE,stonecutter
rec-2259-org,Daniel,LINNELL,M,1755-04-28,William,LINNELL,plait bleacher,Elizabeth,HANDS,moulder
rec-2260-org,John,FEILDING,M,1755-07-10,Malcom,FEILDING,leather merchant,Betsy,ANDREWS,farmer's daughter
rec-2261-org,Robina,WALKER,F,1754-12-06,James,WALKER,silk mercer,Margaret,DRUMMOND,lab
rec-2262-org,Robert,IRVINE,M,1755-02-26,Andrew,IRVINE,cheesemonger,Elspet,FRASER,miller
rec-2263-org,Wm,HARRISON,M,1754-01-26,Edward,HARRISON,blacksmith,Agnes,LUBB,sailor
rec-2264-org,Ann,EVANS,F,1751-08-12,John,EVANS,sawyer,Christina,LANGLEY,mason
rec-2265-org,David,GARROD,M,1759-12-08,James,GARROD,waterman,Mary,EDWARDS,farmer
rec-2266-org,Margaret,KERRY,F,1753-09-30,Donald,KERRY,blacksmith,Jane,FENTON,clerk
rec-2267-org,George,BOLTON,M,1757-12-25,James,BOLTON,tailor,Jessie,KING,shoemaker
rec-2268-org,James,MORGAN,M,1755-08-13,Robert,MORGAN,farmer,Eliza,EGAN,carpenter
rec-2269-org,Charles,FAUN,M,1756-12-21,Alexander,FAUN,painter,Mary,AITKEN,carpenter
rec-2270-org,Anne,CADIE,F,1754-06-27,Peter,CADIE,office clerk,Agnes,HOLDCROFT,school master
rec-2271-org,James,SHIPP,M,1760-12-09,William,SHIPP,ag lab,Elizabeth,BAKER,farm labourer
rec-2272-org,Margaret,LINFIELD,F,1754-06-20,John,LINFIELD,butcher,Agnes,CAMPBELL,ag waggoner
rec-2273-org,Jessie,TOOTHILL,F,1755-03-03,David,TOOTHILL,carpenter,Agnes,MANDERFIELD,baker and confectioner
rec-2274-org,Jacob,BALDRY,M,1763-05-09,Alexander,BALDRY,ag lab,Ann,KAY,master bookbinder
rec-2275-org,William,BAVERSTOCK,M,1762-05-07,Thomas,BAVERSTOCK,medical doctor,Jessie,COOPER,gardener
rec-2276-org,Peter,MUNRO,M,1752-10-13,Thomas,MUNRO,foreman porter,Jessie,BAILY,british army officer
rec-2277-org,Euphemia,LAUGHLIN,F,1756-02-13,James,LAUGHLIN,provision dealer,Jane,SANDERSON,electrician
rec-2278-org,Christina,MANLEY,F,1754-08-08,John,MANLEY,farmer,Margaret,HOLMES,baker and confectioner
rec-2279-org,William,MANLEY,M,1754-08-08,John,MANLEY,farmer,Margaret,HOLMES,baker and confectioner
rec-2280-org,Mary,CALDWELL,F,1752-04-12,Patrick,CALDWELL,jobbing labourer,Jessie,CHIDLEY,lab
rec-2281-org,Mary,PELLING,F,1753-06-07,Robert,PELLING,farmer,Alexandrina,FOWLER,labourer
rec-2282-org,Jas,WILLY,M,1755-10-06,Alex,WILLY,solicitor's clerk,Helen,PALMER,college servant
rec-2283-org,Mary,MILLINGTON,F,1755-03-17,Andrew,MILLINGTON,tailor,Grace,BOWER,lab
rec-2284-org,Elspet,SEWTER,F,1752-10-09,James,SEWTER,farmer,Maryann,FRAZER,cowkeeper
rec-2285-org,Janet,MARTEN,F,1758-01-19,George,MARTEN,joiner,Isabella,ASHTON,lab
rec-2286-org,Isabella,HAWKINS,F,1755-09-15,James,HAWKINS,labourer,Jane,WOMFORD,ag lab
rec-2287-org,Jane,DAVIS,F,1753-07-11,Alexander,DAVIS,tailor,Isabella,MOOR,labourer
rec-2288-org,Helen,MERRY,F,1753-12-11,George,MERRY,labourer,Euphemia,GODDARD,tailors presser
rec-2289-org,Anne,HETHERINGTON,F,1755-10-22,William,HETHERINGTON,engine driver,Christina,SMITH,shopkeeper
rec-2290-org,Thomas,MAY,M,1752-05-24,John,MAY,carpenter,Jane,BRIGGS,builder
rec-2291-org,Irving,SPOONER,F,1752-04-20,Peter,SPOONER,labourer,Jane,WILKS,woolcomber
rec-2292-org,Roderick,SPOONER,M,1752-04-20,Peter,SPOONER,labourer,Jane,WILKS,woolcomber
rec-2293-org,Simon,TUBB,M,1756-08-10,David,TUBB,warehouseman,Catherine,NEWMAN,farm bailiff
rec-2294-org,Elizabeth,CRIDGE,F,1759-04-03,Walter,CRIDGE,fisherman,Elisabeth,WILLS,tailor
rec-2295-org,Mary,HARDING,F,1754-05-22,Robert,HARDING,farmer,Jane,HUNT,college professor
rec-2296-org,Will,WILSON,M,1755-12-18,Jno,WILSON,glove knitter,Elizabeth,TOWERS,footman
rec-2297-org,Robert,PROUDFOOT,M,1755-11-22,Samuel,PROUDFOOT,wheelwright,Mary,OLIVER,lace maker
rec-2298-org,Geo,BUCKMAN,M,1752-12-22,Thomas,BUCKMAN,publican,Mary,PAICE,cabinet maker
rec-2299-org,Sarah,OGIER,F,1756-09-23,John,OGIER,carpenter,Maggie,BELL,cordwainer
rec-2300-org,Margret,CLEAVER,F,1759-03-19,William,CLEAVER,labourer,Annie,HODGSON,labourer
rec-2301-org,Maggie,EVANS,F,1759-08-10,John,EVANS,mariner,Lilly,BELL,porter
rec-2302-org,Peter,CAMERON,M,1755-03-15,Alexr,CAMERON,price marker,Janetta,ADAM,cabinet maker
rec-2303-org,Jane,SHAW,F,1756-04-18,Will,SHAW,frame work knitter,Ann,WRIGHT,tailor
rec-2304-org,Peter,POWELL,M,1753-10-31,Robert,POWELL,painter,Ellen,SIMMONDS,ag lab
rec-2305-org,William,KIRRIGAN,M,1752-09-26,Robert,KIRRIGAN,beatster (fishing net repairs),Matilda,STRUTHERS,husbandman
