rec-id,FirstName,LastName,MotherFirstName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,Gender,MotherOccupation
rec-2330-org,Jane,SHAW,Elizabeth,SHAW,1763-01-02,Alexr,bricklayer,TURNBULL,F,railway ticket inspector
rec-2331-org,Robert,JENKS,Margaret,JENKS,1759-09-06,John,"raf, wing commander",FAISTER,M,builder
rec-2332-org,Isabella,THOMAS,Jane,THOMAS,1760-08-02,John,nailer,CLARK,F,labourer
rec-2333-org,Eliza,BENN,Jane,BENN,1762-02-02,John,farmer,BLACK,F,labourer
rec-2334-org,Mary,HOLDEN,Helen,HOLDEN,1760-07-17,William,seamstress,MCFARLING,F,caulker
rec-2335-org,Alison,WARNER,Agnes,WARNER,1759-03-17,Andrew,smith,DOWNHAMS,F,shale miner
rec-2336-org,Robert,BOND,Anne,BOND,1762-02-06,William,building contractor,MCLEAN,M,labourer
rec-2337-org,Thomas,JONES,Janet,JONES,1761-10-10,George,schoolmaster,MANSFIELD,M,labourer
rec-2338-org,Michael,BERRY,Elizabeth,BERRY,1760-06-22,Alexander,"store keeper, south indian railway",MORLEY,M,labourer
rec-2339-org,John,BERRY,Elizabeth,BERRY,1760-06-22,Alexander,"store keeper, south indian railway",MORLEY,M,labourer
rec-2340-org,Peter,BONFIELD,Isabella,BONFIELD,1758-10-13,Alex,farmer,KENNARD,M,dealer
rec-2341-org,Barbara,GOODWIN,Cath,GOODWIN,1759-07-06,Alexander,school teacher at college,VERNEY,F,delivery man
rec-2342-org,Matthew,PALMER,Elizabeth,PALMER,1764-07-23,James,tailor,SUGDEN,M,tailor
rec-2343-org,Elizabeth,PALMER,Elizabeth,PALMER,1764-07-23,James,tailor,SUGDEN,F,tailor
rec-2344-org,Alexander,MILLER,Isabella,MILLER,1760-12-23,Alexander,labourer,COX,M,church army captain
rec-2345-org,Elizabeth,WILKES,Mary,WILKES,1759-09-12,William,clerk,WIDDOWSON,F,baker
rec-2346-org,Catherine,CLU,Jessie,CLU,1764-01-31,Robert,labourer,COE,F,mariner
rec-2347-org,William,PARRY,Annie,PARRY,1770-07-30,Andrew,lab,SNELLING,M,sheep farmer
rec-2348-org,George,COOPER,Mary,COOPER,1761-12-09,Christopher,farmer,RASON,M,metal roller (gold worker)
rec-2349-org,Mary,HALL,Agnes,HALL,1763-07-07,Samuel,architect,WILSON,F,butcher
rec-2350-org,Daniel,SHEARER,Agnes,SHEARER,1766-02-03,William,dressmaker,BURKITT,M,bricklayer
rec-2351-org,Ann,JANE,Janet,JANE,1759-05-19,Thomas,gas fitter,PEPPER,F,farmer
rec-2352-org,Pattrick,TIDEMAN,Catherine,TIDEMAN,1761-02-28,Peter,vice consul,HARRIS,M,postman
rec-2353-org,Agnes,MCWISNY,Christina,MCWISNY,1761-02-24,Hugh,labourer,HUCK,F,confectioner
rec-2354-org,Ann,COOPER,Barbara,COOPER,1760-07-04,John,surgical instrument maker,HADWEN,F,mariner
rec-2355-org,Catherine,ADEA,Mary,ADEA,1760-03-14,James,ag lab,MACKEY,F,japanner
rec-2356-org,David,WEBLE,Janet,WEBLE,1756-11-14,Patrick,pill maker,GALLOP,M,overlooker
rec-2357-org,Jane,TREGLOHAN,Jane,TREGLOHAN,1766-09-05,Michael,blacksmith,HAMMOND,F,antique dealer
rec-2358-org,Elizabeth,REAKES,Janet,REAKES,1760-11-03,William,miner,WILLIAMS,F,weaver
rec-2359-org,Alexander,CAMPBELL,Janet,CAMPBELL,1766-04-30,David,hotel worker,DOBBINS,M,proprietor of confectioner's shop
rec-2360-org,Rachel,COOMBS,Catherine,COOMBS,1761-01-21,Charles,fisherman,FOSTER,F,boat builder
rec-2361-org,Mary,WHATTON,Eliza,WHATTON,1759-03-26,Jas,council gardener,GUTTRIDGE,F,lieutenant - highland regiment
rec-2362-org,Mary,LLOYD,Susina,LLOYD,1758-09-15,David,designer,HARLE,F,fisherman
rec-2363-org,James,POUNTNEY,Janet,POUNTNEY,1762-01-09,John,bank clerk,SMYTH,M,coalminer
rec-2364-org,William,TAYLOR,Grace,TAYLOR,1763-10-19,David,gamekeeper,PHILBIN,M,labourer
rec-2365-org,Samuel,SIMPSON,Jessie,SIMPSON,1760-05-18,Thomas,butler,WITHAM,M,lab
rec-2366-org,Christina,STEWART,Jessie,STEWART,1759-02-19,David,coal miner,DAVIES,F,farmer
rec-2367-org,Hellen,LEAK,Jane,LEAK,1761-07-24,John,labourer,MOWAT,F,gun maker
rec-2368-org,Ann,BUD,Helen,BUD,1758-06-11,David,soldier,MCGILL,F,handloom weaver
rec-2369-org,Flora,HORGAN,Margaret,HORGAN,1776-04-11,Thomas,servant,JOHNSON,F,servant
rec-2370-org,Janet,STRINGER,Agnes,STRINGER,1758-11-23,John,cotton spinner,COOK,F,dressmaker
rec-2371-org,Mary,BIRRELL,Robina,BIRRELL,1758-10-19,William,vicemaker,WILCOCK,F,excise officer
rec-2372-org,George,ASHWORTH,Elizabeth,ASHWORTH,1759-02-07,Archd,ag lab,TELFER,M,coal miner
rec-2373-org,Amilia,PHILIPS,Elizabeth,PHILIPS,1759-02-06,Andrew,farmer,PRIEST,F,ag lab
rec-2374-org,Andrew,MABOY,Isabella,MABOY,1759-07-31,Alexander,mineworker,JOHNSON,M,lab
rec-2375-org,Eliza,TOMSETT,Mary,TOMSETT,1760-11-13,George,tailor,LORD,F,miner
rec-2376-org,Charles,TOMSETT,Mary,TOMSETT,1760-11-13,George,tailor,LORD,M,miner
rec-2377-org,James,GANER,Mary,GANER,1766-03-28,William,labourer,MANN,M,iron turner
rec-2378-org,Andrew,WESTHEAD,Mary,WESTHEAD,1769-08-27,Robert,whitesmith,GRIFFITHS,M,cotton mill worker
rec-2379-org,William,MILWARD,Jean,MILWARD,1763-10-03,Alexander,draper,DOVE,M,postman
rec-2380-org,William,STONE,Margt,STONE,1765-11-06,Thomas,cloth finisher,SANDS,M,waterman
rec-2381-org,Jane,JONES,Jane,JONES,1759-04-15,John,labourer,MACHRAY,F,printer
rec-2382-org,Ann,STEEL,Elizabeth,STEEL,1758-04-10,Angus,coal miner,BOWSER,F,ag lab
rec-2383-org,John,HARRIS,Isabella,HARRIS,1761-12-29,Hugh,lab,HOLDEN,M,weaver
rec-2384-org,William,SCARLETT,Bella,SCARLETT,1758-11-30,Alexander,farmer,SMITH,M,ag lab
rec-2385-org,Jane,YEATES,Elizabeth,YEATES,1759-03-06,Thos,railway porter,HOPKINS,F,housemaid
rec-2386-org,Archd,HOLLAND,Mary,HOLLAND,1770-10-06,Thomas,farmer,HALL,M,printer and paper bag manufacturer
rec-2387-org,Robert,SAUNDERS,Helen,SAUNDERS,1763-09-24,Patrick,shepherd,SMITH,M,publican & innkeeper
rec-2388-org,Thomas,FOX,Isabella,FOX,1761-08-08,Matthew,labourer,CALNAN,M,weaver
rec-2389-org,Clifford,HAYWOOD,Elizabeth,HAYWOOD,1761-05-23,John,labourer,PEDDIE,F,sailmaker
rec-2390-org,Margaret,WALKER,Mary,WALKER,1762-07-17,William,constructional engineer,WOODHOUSE,F,farmer
rec-2391-org,James,MULLINS,Margaret,MULLINS,1767-03-06,John,lab,FIELDING,M,shoemaker
rec-2392-org,Grace,BROWN,Mary,BROWN,1758-07-24,Alexander,weaver,MURRAY,F,agent for kenmare estates
rec-2393-org,John,STEEL,Isabella,STEEL,1759-07-21,James,farmer,HALLAS,M,gardener
rec-2394-org,James,WALMSLEY,Christan,WALMSLEY,1761-07-04,John,research chemist,WHITE,M,farmer
rec-2395-org,James,LEWIS,Elsie,LEWIS,1758-12-27,James,coal dealer,CARTER,M,master shoemaker
rec-2396-org,George,LEWIS,Elsie,LEWIS,1758-12-27,James,coal dealer,CARTER,M,master shoemaker
rec-2397-org,Rachel,ANDERSON,Mary,ANDERSON,1762-09-08,Patrick,farmer,DANNILS,F,blacksmith
rec-2398-org,Helen,BOND,Margaret,BOND,1761-10-27,David,ag lab,LARCOMBE,F,gamekeeper
rec-2399-org,Donald,RUTHERFORD,Margaret,RUTHERFORD,1766-06-04,Robt,army boot closer,MATTHEW,M,copper miner
rec-2400-org,Jane,TREMONT,Grace,TREMONT,1767-06-01,James,postal sorting clerk,THOMPSON,F,labourer
rec-2401-org,Robert,DAVIS,Mary,DAVIS,1760-07-22,Alexander,stonecutter,JOHNSON,M,dressmaker
rec-2402-org,Jemima,BAGSHAW,Jennie,BAGSHAW,1770-07-01,Thomas,bank official,RAINBIRD,F,fellowship porter
rec-2403-org,Margaret,HAGGIN,Ann,HAGGIN,1770-03-16,George,telegraphist,THOMPSON,F,cordwainer
rec-2404-org,Alexander,STRUIGER,Agnes,STRUIGER,1760-04-17,William,iron works employee,COLLINS,M,joiner
rec-2405-org,Alex,TONGE,Margaret,TONGE,1760-04-01,Mark,army officer,BASKETFIELD,M,servant
rec-2406-org,Catherine,CHRISTOPHERS,Betsy,CHRISTOPHERS,1760-06-12,John,sailor,PILGRIM,F,lab
rec-2407-org,John,TIPPETT,Sulia,TIPPETT,1763-11-24,Thomas,relieving officer,SMITH,M,furniture manufacturer
rec-2408-org,Walter,CAMERON,Annie,CAMERON,1769-11-20,John,delver,GILES,M,pattern maker
rec-2409-org,Jane,HAMMAT,Ann,HAMMAT,1762-07-09,Lewis,blacksmith,WAIN,F,miner
rec-2410-org,Agnes,OWEN,Mary,OWEN,1764-09-22,John,farmer,RUMBOLD,F,labourer
rec-2411-org,Mary,TROUP,Jessie,TROUP,1758-05-03,David,corn factor and seedsman,LENNARD,F,coal miner
rec-2412-org,John,ALCORN,Elisabeth,ALCORN,1762-12-05,George,school teacher,BELL,M,polisher
rec-2413-org,John,PUGH,Christina,PUGH,1762-12-19,William,gardener,FARLEY,M,chartered accountant
rec-2414-org,James,SWIFTWELL,Agnes,SWIFTWELL,1774-01-13,George,farmer,FLETCHER,M,sanitary inspector
rec-2415-org,Jenat,DUNN,Janet,DUNN,1765-07-08,John,skinner & tanner,DORE,F,shoemaker
rec-2416-org,Duncan,PICKETT,Jessie,PICKETT,1764-12-06,Thomas,draper,ARMSTRONG,M,soldier
rec-2417-org,Janet,HUMPHREY,Marion,HUMPHREY,1760-05-16,David,clothier,DAUKES,F,sailor
rec-2418-org,Catherine,THOMAS,Catherine,THOMAS,1761-08-26,Samuel,landowner,STEWART,F,labourer
rec-2419-org,Helen,HOPGOOD,Margaret,HOPGOOD,1759-08-23,George,timber dealer,PAWLET,F,carpenter
rec-2420-org,James,HOPGOOD,Margaret,HOPGOOD,1759-08-23,George,timber dealer,PAWLET,M,carpenter
rec-2421-org,David,CLARKSON,Mary,CLARKSON,1766-11-17,Samuel,servant,WILLIAMSON,M,"raf, wing commander"
rec-2422-org,Ann,HARLE,Susan,HARLE,1759-01-21,Michael,gardener,BAKER,F,manufacturer
rec-2423-org,Rosina,BUDESH,Elizabeth,BUDESH,1760-12-06,Frank,glass writer,EMERY,F,labourer
rec-2424-org,Wm,DOUR,Ann,DOUR,1768-10-10,David,clerk,KENNEDY,M,domestic servant
rec-2425-org,Catherine,HODGES,Lucy,HODGES,1769-06-21,George,housekeeper,WRIGHT,F,clerk
rec-2426-org,Maggie,ANDERSON,Isabella,ANDERSON,1763-01-17,Alexander,whitesmith,WALTON,F,farmer
rec-2427-org,Wm,MCLEAN,Margret,MCLEAN,1761-07-04,John,electric metering factory,MILLER,M,flax dresser
rec-2428-org,Louisa,BOOTH,Catherine,BOOTH,1759-08-27,John,domestic servant,PRATT,F,shoemaker
rec-2429-org,William,HONEYWELL,Mary,HONEYWELL,1760-03-04,David,farmer,TYSON,M,watchmaker
rec-2430-org,Elizabeth,LIBBEY,Jane,LIBBEY,1764-09-05,Wm,woollen fetler,PROBERT,F,architect
rec-2431-org,Edmund,CHAPMAN,Elizabeth,CHAPMAN,1759-11-18,Ronald,glass and china dealer,DAVID,M,brick maker
rec-2432-org,Annie,HILL,Marion,HILL,1759-08-24,Andrew,framework knitter,DICKSON,F,chief boatswain (coastguard)
rec-2433-org,Marg,DAVIES,Margaret,DAVIES,1759-09-03,James,carpenter,DYER,F,pharmacist
rec-2434-org,John,BLACKLOCK,Ellen,BLACKLOCK,1759-03-03,Dugald,smith,POTTER,M,framework knitter
rec-2435-org,Mary,HENISWORTH,Agnes,HENISWORTH,1759-12-17,Andrew,boot maker,AMES,F,officer - h.m.customs
rec-2436-org,John,BROWNE,Helen,BROWNE,1762-02-02,Andrew,shop assistant,BRECKEL,M,draper and milliner
rec-2437-org,Patrick,STIRLING,Isabella,STIRLING,1765-06-19,Andrew,wraf clerk,WILKINS,M,engraver
rec-2438-org,Margaret,WHEELER,Sarah,WHEELER,1759-03-01,Will,mason,RIDINGS,F,hosier
rec-2439-org,Elizabeth,PIGGIE,Jemima,PIGGIE,1764-11-22,John,warehouseman,QUIN,F,carpenter
rec-2440-org,David,PARKER,Isabella,PARKER,1759-08-20,John,plumber,WILLIAM,F,inspector of munitions
rec-2441-org,Edward,WILLCOX,Semena,WILLCOX,1760-03-23,William,farmer,MASTERS,M,papermill worker
rec-2442-org,Janet,GODFREY,Margret,GODFREY,1765-09-11,John,labourer,JONES,F,joiner
rec-2443-org,Margaret,STEPHENS,Margaret,STEPHENS,1760-07-10,Thomas,fisherman,SLACK,F,railway porter
rec-2444-org,William,PERKINS,Catherine,PERKINS,1767-01-11,Peter,cooper,EGAN,M,farmer
rec-2445-org,Garden,CLARK,Margaret,CLARK,1764-05-21,James,joiner,LITTLE,F,farmer
rec-2446-org,Elizabeth,RUTHERFORD,Margt,RUTHERFORD,1762-12-31,Charles,dressmaker,BUSBY,F,woolsorter
rec-2447-org,Jane,HARTLEY,Christina,HARTLEY,1760-10-28,John,farmer,GORDON,F,footman
rec-2448-org,Charles,BUTLER,Jane,BUTLER,1760-10-21,John,tailor,PRESTAGE,M,monthly nurse
rec-2449-org,Elizabeth,ORRDEL,Emily,ORRDEL,1759-12-21,William,housekeeper,BROOK,F,blacksmith
rec-2450-org,Christina,MASON,Kate,MASON,1761-09-16,James,boilersmith,RUSSELL,F,printer
rec-2451-org,Jane,STEWART,Janet,STEWART,1764-09-26,Thomas,ag lab,BLACKBURN,F,shepherd
rec-2452-org,John,HIGGINS,Annie,HIGGINS,1760-02-26,James,vicar,ILSCOMBE,M,station master
rec-2453-org,Annie,LIGHT,Margaret,LIGHT,1759-11-12,Alexander,shorthand writer,PYE,F,plasterer
rec-2454-org,Mrgt,PARTON,Sarah,PARTON,1758-05-21,James,farmer,DRAPER,F,private soldier
rec-2455-org,Margaret,NORFIELD,Eliza,NORFIELD,1765-08-06,Alexr,servant,GREGSON,F,smith
rec-2456-org,Kate,SINCLAIR,Catherine,SINCLAIR,1760-05-17,James,tube welder,PATERSON,F,cotton operative
rec-2457-org,John,BECKHAM,Margt,BECKHAM,1762-09-13,Kenneth,coal miner,LOOD,M,mason
rec-2458-org,Ellen,BILLINGS,Janet,BILLINGS,1761-12-04,Alexander,launderess,BROCK,F,builders labourer
rec-2459-org,Alexander,INGLEY,Margaret,INGLEY,1762-04-20,Angus,farmer,GREENWOOD,M,bank clerk
rec-2460-org,John,RITCHIE,Jessie,RITCHIE,1759-08-31,John,miner,MIDDLETON,M,typist
rec-2461-org,James,MANNING,Margaret,MANNING,1761-05-08,Thomas,ironmonger,COOK,M,porter
rec-2462-org,Jane,SMITH,Margaret,SMITH,1774-02-28,Francis,farmer,BRAIN,F,costermonger
rec-2463-org,Annie,FRASER,Isabella,FRASER,1761-06-29,Duncan,bootmaker,STANDLEY,F,worsted power loom weaver
rec-2464-org,Sarah,CHESTERTON,Mary,CHESTERTON,1763-11-02,John,dockyard policeman,GALLWAY,F,labourer
rec-2465-org,James,HOLMES,Catrine,HOLMES,1761-09-07,James,brewers clerk,WADDINGTON,M,warehouseman
rec-2466-org,Eliza,MOORE,Helen,MOORE,1762-09-05,Joseph,factory worker - hosiery hand,GILLINGHAM,F,baker
rec-2467-org,William,BEANTON,Catherine,BEANTON,1759-02-06,Alexander,whip maker,GLADSTON,M,real estate agent
rec-2468-org,Bethia,LANGLEY,Ellen,LANGLEY,1759-11-15,James,stonecutter,GUESS,F,engineer
rec-2469-org,Jane,STIVEY,Janet,STIVEY,1763-03-05,Alexander,quarryman,PECK,F,foreman
rec-2470-org,Thomas,LAMBERT,Betsy,LAMBERT,1759-07-19,Alexander,fisherman,GOMALL,M,carpet weaver
rec-2471-org,Alexander,EARL OF DESART,Barbara,EARL OF DESART,1761-01-07,Joseph,wine & spirit merchant,BIRNIE,M,gardener
rec-2472-org,Mary,THOMAS,Isabella,THOMAS,1761-06-12,Robert,labourer,MOFFATT,F,stitcher
rec-2473-org,Walter,SPIRES,Mary,SPIRES,1761-08-23,Daniel,currier,WHEELER,M,farmer
rec-2474-org,Maggie,LAW,Jane,LAW,1774-03-16,George,clerk,WILSON,F,labourer
rec-2475-org,Robert,FORRESTER,Isabella,FORRESTER,1765-01-10,Archibald,tailor,HINDLE,M,labourer
rec-2476-org,Samuel,MOSES,Elizabeth,MOSES,1761-05-24,David,stoker,WILKIE,M,labourer
rec-2477-org,James,WEST,Margaret,WEST,1762-11-19,John,colliery underlooker,ENGLISH,M,wheelwright
rec-2478-org,Christina,COMPSON,Janet,COMPSON,1761-04-20,William,company secretary,MIDDLETON,F,engineer
rec-2479-org,Archd,DOBSON,Annie,DOBSON,1760-12-03,James,school teacher,FAZAKERLY,M,master sadler
rec-2480-org,Lily,PEARS,Emma,PEARS,1759-12-15,James,rivetter,PRICE,F,nannie
rec-2481-org,Mary,TIPLING,Esther,TIPLING,1760-07-04,John,drapers asst,WOODFORD,F,ag lab
rec-2482-org,Alison,MILWERT,Jane,MILWERT,1759-06-13,James,labourer,WATT,F,hatter
rec-2483-org,Jessie,LEE,Susan,LEE,1761-10-06,John,fruiterer,LARKIN,F,labourer
rec-2484-org,Margaret,FOX,Mary,FOX,1761-07-14,William,miller,WHITFORD,F,lab
rec-2485-org,Jane,BRADLEY,Jessie,BRADLEY,1765-05-15,William,monthly nurse,AYLER,F,mathematical instrument maker
rec-2486-org,Marion,JONES,Annie,JONES,1763-05-05,John,fisherman,PENTLAND BROWN,F,baker
rec-2487-org,Barbara,MCGREGOR,Sarah,MCGREGOR,1761-05-24,John,labourer,WATERS,F,clog maker
rec-2488-org,Jemima,DEVENPORT,Mary,DEVENPORT,1769-11-28,Michael,solicitors clerk,HUTCHINSON,F,cook
rec-2489-org,George,MCDONALD,Margaret,MCDONALD,1758-07-05,Malcolm,farmer,GILLIT,M,traveller
rec-2490-org,Amelia,LEWIS,Hannah,LEWIS,1774-02-07,David,plasterer,SCOTT,F,labourer
rec-2491-org,Margaret,HILL,Annie,HILL,1763-06-06,Samuel,coal miner,FITTON,F,farmer
rec-2492-org,Christina,BURROWS,Helen,BURROWS,1760-04-18,William,clerk in holy orders,DWERRYHOUSE,F,yeoman
rec-2493-org,Marion,RAY,Isabella,RAY,1774-02-23,David,baker,KENWORTHY,F,cook
rec-2494-org,Margaret,FOSTER,Ann,FOSTER,1765-10-25,Robert,labourer,MCGOWAN,F,grocer
rec-2495-org,John,MARSDEN,Agnes,MARSDEN,1770-06-01,Hugh,tailor,PERRY,M,shipping clerk
rec-2496-org,William,NICHOLS,Margaret,NICHOLS,1761-11-12,James,labourer,BALLARD,M,domestic servant
rec-2497-org,Christina,JONES,Margaret,JONES,1761-06-10,Thomas,gentleman land owner,WOODS,F,sand carrier
rec-2498-org,Dominick,LANGLEY,Jane,LANGLEY,1763-02-04,George,limestone miner,BARKER,M,labourer
rec-2499-org,Alexander,WILES,Sophia,WILES,1760-03-30,James,fisherman,FERMANDAY,M,boat builder
rec-2500-org,Agnes,RICHARDSON,Margaret,RICHARDSON,1765-05-21,Alex,post office superintendent,BONDAY,F,sawyer
rec-2501-org,William,RAWBONE,Margaret,RAWBONE,1760-12-06,James,carpenter,CUTLER,M,truck driver
rec-2502-org,Agnes,RAWBONE,Margaret,RAWBONE,1760-12-06,James,carpenter,CUTLER,F,truck driver
rec-2503-org,John,DAVIES,Jane,DAVIES,1777-10-01,Robt,granite polisher,BOAM,M,yeoman
rec-2504-org,Catherine,ASH,Mary,ASH,1765-06-09,James,coal miner,SABIN,F,blacksmith
rec-2505-org,Charles,NOTMAN,Jane,NOTMAN,1765-11-16,Duncan,baker,SERGEANT,M,engineer
rec-2506-org,Jane,JEFFERIES,Janet,JEFFERIES,1764-02-05,Jas,farmer,WATSON,F,carrier
rec-2507-org,John,HODGKINSON,Mary,HODGKINSON,1761-10-26,James,lab,COOK,M,tailor
rec-2508-org,Elizabeth,BULL,Georgina,BULL,1765-03-07,Joshua,butcher,LOCH,F,cotton mill dresser
rec-2509-org,Anna,MUSHET,Ann,MUSHET,1760-01-04,John,stationer,BROWN,F,mine agent
rec-2510-org,Ann,ROWE,Jane,ROWE,1763-05-12,Charles,gardener,ANNISON,F,farmer
rec-2511-org,Peter,WOOD,Margaret,WOOD,1759-06-08,James,farm labourer,WHISTLER,M,colliery bank manager
rec-2512-org,Marion,BROWN,Jane,BROWN,1766-01-26,Hugh,warehouse man,C ,F,land girl (agriculture)
rec-2513-org,Jessie,TYRES,Jamesina,TYRES,1762-02-06,Angus,labourer,WELLS,F,servant
rec-2514-org,Martha,UNDERHILL,Maggie,UNDERHILL,1762-10-07,Francis,cotton mill winder,ADAMS,F,engine driver
rec-2515-org,Alexander,NOBLE,Jane,NOBLE,1760-12-18,William,guard,SYKES,M,woolstapler (dealer)
rec-2516-org,Robert,LEGG,Maggie,LEGG,1760-03-24,William,rope maker,WORK,M,pupil teacher
rec-2517-org,James,WEBLE,Janet,WEBLE,1761-01-10,Patrick,pill maker,GALLOP,M,overlooker
rec-2518-org,Catherine,DOBLE,Isabella,DOBLE,1759-10-20,Donald,fruiterer,THOMAS,F,managing director (rolling stock firm)
rec-2519-org,Annie,DEBNHAM,Ellen,DEBNHAM,1761-02-14,Patrick,railway platelayer,WATHON,F,engineer
rec-2520-org,Christina,PELL,Jane,PELL,1760-11-07,John,cordwainer,GRISI,F,labourer
rec-2521-org,Agnes,BROWNE,Janet,BROWNE,1763-01-29,John,builder,WELSH,F,labourer
rec-2522-org,Elizabeth,WILLIAMS,Magdlen,WILLIAMS,1763-01-08,Colin,solicitor,EDLINGTON,F,mariner
rec-2523-org,Donald,SYKES,Jane,SYKES,1762-05-27,Peter,roadman,GALL,M,soldier
rec-2524-org,Ellen,MACKAY,Marion,MACKAY,1761-09-26,James,building contractor,PORTMAN,F,saddler
rec-2525-org,Peter,BOWLES,Alice,BOWLES,1761-02-22,William,milliner,CRAMPTON,M,labourer
rec-2526-org,Jane,GRAHAM,Agnes,GRAHAM,1759-12-13,William,commercial traveller,DERRY,F,shop assistant
rec-2527-org,Charles,LOMAS,Jessie,LOMAS,1761-03-19,Will,worsted weaver,BEST,M,die-sinker
rec-2528-org,James,BRUNALL,Joan,BRUNALL,1766-10-16,Robert,compositor,ADAMSON,M,ag lab
rec-2529-org,Jean,BAMFORD,Helen,BAMFORD,1764-04-05,Willia,carpenter,DAVIE,F,fustian manufacturer
rec-2530-org,James,BUCK,Marion,BUCK,1763-04-28,Archibald,munitions factory worker,CODES,M,woolcomber
rec-2531-org,Minnie,BASS,Jane,BASS,1762-06-20,James,gardener,MCPHERSON,F,cordwainer
rec-2532-org,Henery,HOPKINS,Annabella,HOPKINS,1769-07-07,Errington,linen drapers assistant,BUCK,M,servant
rec-2533-org,Janet,LAWRENCE,Jessie,LAWRENCE,1761-05-15,John,window blind maker,RUSSELL,F,stonemason
rec-2534-org,Ann,WELLS,Catherine,WELLS,1761-08-29,Robert,woodman,CUTHBERTSON,F,railwayman
rec-2535-org,Margaret,HOG,Sarah,HOG,1765-10-02,John,chemist,JUKES,F,master glove cutter
rec-2536-org,Jane,THOMAS,Margaret,THOMAS,1766-09-08,Alexander,farm lab,GOULD,F,ag lab
rec-2537-org,Thomas,CALVERT,Mary,CALVERT,1762-08-17,George,cotton spinner,LAWSLEY,M,chase keeper
rec-2538-org,Ann,SOUTHWORTH,Jane,SOUTHWORTH,1761-05-14,John,mill manager,PAYNE,F,farm servant
rec-2539-org,Wm,HULBERT,Margaret,HULBERT,1761-10-13,Gavin,bootmaker,CHISMAN,M,farmer
rec-2540-org,Mary,HORWOOD,Eliz,HORWOOD,1759-02-25,David,postboy,KETTLETON,F,carpenter
rec-2541-org,Annie,DUNNING,Mary,DUNNING,1762-06-20,Hoeny,medical practitioner,PHILLIPS,F,farmer
rec-2542-org,James,JAMES,Elizabeth,JAMES,1760-02-12,William,lead miner,HOPGOOD,M,butcher
rec-2543-org,Frances,BAKER,Isabella,BAKER,1761-07-10,John,engine servant,GRAHAM,F,waterside labourer
rec-2544-org,Henry,JONES,Annie,JONES,1764-02-09,Willia,tailor,HOLMES,M,gardener
rec-2545-org,Jean,ROBERTS,Mary,ROBERTS,1765-08-23,James,porter master,PAYNE,F,farmer
rec-2546-org,Mary,PEARSON,Euphemia,PEARSON,1763-08-02,James,gamekeeper,COWAN,F,cloth maker
rec-2547-org,Barbara,VICKERMAN,Lizzie,VICKERMAN,1767-04-16,John,chargeman of fitters,HILL,F,groom
rec-2548-org,Janet,ADAMSON,Christina,ADAMSON,1765-01-09,John,master butcher,STEDMAN,F,clerk with soft drinks firm
rec-2549-org,George,GLOVER,Betsy,GLOVER,1762-08-27,George,butcher,KINGHORN,M,farrier
rec-2550-org,Helen,WEST,Margt,WEST,1762-01-19,Matthew,munitions worker,BROOKE,F,boarding school owner
rec-2551-org,Agnes,HARVEY,Margaret,HARVEY,1763-09-12,George,soldier,HUGHS,F,gentlemans outfitter
rec-2552-org,William,PEARCE,Margaret,PEARCE,1760-09-28,John,labourer,DUNN,M,cotton operative
rec-2553-org,Mary,TURNER,Jane,TURNER,1760-11-12,Obadiah,victualler,HARRIS,F,butcher
rec-2554-org,Alexander,ROBINSON,Susan,ROBINSON,1760-01-26,Andrew,coalminer,GATLIFF,M,farmer
rec-2555-org,John,BROWN,Isabella,BROWN,1761-06-09,Murdo,trinity house pilot,YORKE,M,musician
rec-2556-org,James,FINLAY,Jane,FINLAY,1761-03-23,James,clothier,FINLAYSON,M,supervisor (foreman) confectionery factory
rec-2557-org,Selona,SHUTTLEWORTH,Cathrine,SHUTTLEWORTH,1763-10-10,Mitchell,coal miner,LEAF,F,wagon builder (carpenter)
rec-2558-org,John,MCNAIR,Isabella,MCNAIR,1760-10-05,Joseph,master bootmaker,RICHMOND,M,cashier
rec-2559-org,David,DEP,Christine,DEP,1768-10-30,John,servant,NESBIT,M,millwright
rec-2560-org,Daniel,THOMPSON,Elizabeth,THOMPSON,1763-01-23,Hendry,carpenter,SQUIRE,M,nailer
rec-2561-org,Robert,HARRISON,Ann,HARRISON,1770-08-15,Gilbert,dentist,FOWLER,M,gardener
rec-2562-org,Hugh,POUNDER,Mary,POUNDER,1774-05-15,Thomas,framework knitter,DRIVER,M,labourer
rec-2563-org,Patk,HOOP,Catherine,HOOP,1765-11-20,Andrew,tailoress,MILLER,M,publican
rec-2564-org,Janet,MALCOLM,Helen,MALCOLM,1760-08-29,Arthur,clerk in holy orders,FISHER,F,tailor
rec-2565-org,Peter,MCINTOSH,Mary,MCINTOSH,1764-08-05,Thomas,labourer,RUSSELL,M,blacksmith
rec-2566-org,Agnes,WILSON,Allison,WILSON,1761-03-16,John,chemist,SUTTIE,F,shoemaker
rec-2567-org,Thomas,COYLE,Susan,COYLE,1773-08-16,William,cordwainer,MAIBA,M,farmer
rec-2568-org,Elizabeth,LOVIE,Martha,LOVIE,1777-02-05,Robert,sawyer,JONES,F,free church minister
rec-2569-org,Mary,WEBB,Charlotte,WEBB,1766-02-12,Joseph,ag lab,MCDONALD,F,master leather currier
rec-2570-org,William,CAPPS,Margaret,CAPPS,1764-04-14,Alexr,farm lab,PAINE,M,labourer
