rec-id,FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
rec-1581-org,John,PACK,M,1745-07-01,George,PACK,dressmaker,Joan,CUNNINGHAM,lab
rec-1582-org,Christina,DAVIE,F,1745-07-26,John,DAVIE,boilersmith,Isabella,MOULDOWAY,foreman engineer at bleach works
rec-1583-org,Janet,WILSMORE,F,1746-12-10,Andrew,WILSMORE,ag lab,Jessie,WILKINSON,french polisher
rec-1584-org,James,GREEN,M,1743-08-16,Robert,GREEN,tenant farmer,Mary,BROWNING,spring hook maker
rec-1585-org,William,GUNN,M,1742-04-25,George,GUNN,teacher at business college,Mary,ANTHONY,ag lab
rec-1586-org,John,BYRN,M,1742-01-16,Hamilton,BYRN,weaver,Janet,WILLIAM,farmer
rec-1587-org,Isabella,LEWIS,F,1747-03-22,Jas,LEWIS,coal miner,Hannah,FORSTER,plumber
rec-1588-org,Alexander,HENSHAW,M,1743-01-13,Alexander,HENSHAW,hatter,Christina,DELAY,wheelwright
rec-1589-org,Ann,WALTON,F,1744-01-21,Alex,WALTON,copper miner,Mary,COLBY,thatcher
rec-1590-org,Isabella,HANTBY,F,1746-05-20,John,HANTBY,woollen manufacturer,Christina,DAUGHTER,blacksmith
rec-1591-org,William,HUMPHREY,M,1748-09-16,Alexander,HUMPHREY,mariner,Marion,OULTON,ag lab
rec-1592-org,Isabella,FRAIYER,F,1744-06-24,Donald,FRAIYER,labourer,Maggie,HANCOCK,clerk in holy orders
rec-1593-org,Mary,BROWN,F,1744-07-10,Charles,BROWN,farm labourer,Jeannie,MILSON,coal heaver
rec-1594-org,Adam,SUMNER,M,1741-07-18,Fergus,SUMNER,vicar,Margaret,ROBINSON,cordwainer
rec-1595-org,Peter,JAND,M,1744-06-25,George,JAND,ag lab,Elizabeth,RIDING,painter
rec-1596-org,Robert,ROBERTSON,M,1746-08-30,James,ROBERTSON,labourer,Nancy,HODGE,minister of religion
rec-1597-org,Isabella,MOORE,F,1743-01-16,Thomas,MOORE,labourer,Elizabeth,WEBSTER,builder's labourer
rec-1598-org,Andrew,TILLGAY,M,1746-11-12,George,TILLGAY,dressmaker,Alice,WHITE,plate layer (railway inspector)
rec-1599-org,Thomas,DEAKIN,M,1744-08-03,James,DEAKIN,domestic servant (cook),Jessie,SADLER,house servant
rec-1600-org,Daniel,JONES,M,1741-09-27,James,JONES,coal mine deputy,Hannah,WRIGLEY,servant
rec-1601-org,Leon,FOWLER,M,1743-04-25,Alexr,FOWLER,servant,Mary,LAKE,printer
rec-1602-org,William,MAXWELL,M,1749-10-06,John,MAXWELL,market gardener,Mary,BOWDLES,blacksmith
rec-1603-org,John,LEE,M,1747-04-22,James,LEE,farm bailiff,Jane,HUGHES,draper's assistant
rec-1604-org,John,DUNN,M,1748-05-12,Robert,DUNN,printer's reader,Grace,JONES,lab
rec-1605-org,James,QUIN,M,1743-07-02,Michael,QUIN,labourer,Catherine,BARNES,butcher
rec-1606-org,Betsy,BENNETT,F,1742-07-27,Hugh,BENNETT,wine merchant,Martha,SUTCLIFFE,grazier
rec-1607-org,Ann,JOHNS,F,1743-08-16,Adam,JOHNS,baker and grocer,Cath,JENKINS,labourer
rec-1608-org,Elizabeth,BODEN,F,1747-03-21,John,BODEN,spring maker (colliery wagons),Ann,GARNER,labourer
rec-1609-org,John,EVANS,M,1745-01-12,George,EVANS,wine merchant,Janet,MOSES,publican & innkeeper
rec-1610-org,Robert,ROGER,M,1750-11-19,Peter,ROGER,clerk,Chris,HAWKEY,farmer
rec-1611-org,Jane,COLLINS,F,1756-01-06,William,COLLINS,farmer,Agnes,BOUCH,shopkeeper
rec-1612-org,Ann,DOWLAND,F,1741-06-03,John,DOWLAND,mill worker,Isabella,KILLINGLEY,office worker (coal merchants)
rec-1613-org,Walter,MEREDITH,M,1750-01-21,James,MEREDITH,bookbinder,Margaret,MITCHELL,chemist & druggist
rec-1614-org,Jessie,WRIGHT,F,1740-11-25,Daniel,WRIGHT,civil servant,Christina,KAY,wheelwright
rec-1615-org,Alex,WENSLEY,M,1749-07-24,Henry,WENSLEY,farmer,Maggie,WILKINS,clerk in holy orders
rec-1616-org,Mary,LLOYD,F,1750-02-19,George,LLOYD,labourer,Marjory,SEALWORTH,coachman
rec-1617-org,Henrietta,PARKER,F,1741-07-17,William,PARKER,shoemaker,Ann,COCK,labourer
rec-1618-org,Margaret,TAYLOR,F,1742-03-23,Alexander,TAYLOR,weaveress,Agnes,STEWART,sorting clerk telegraphist (post office)
rec-1619-org,Andrew,WESTWOOD,M,1745-03-17,Alexander,WESTWOOD,shop assistant,Sarah,FULLER,ag lab
rec-1620-org,Alexr,WHITMORE,M,1743-05-31,George,WHITMORE,captain of keel,Janet,ENOCH,housemaid
rec-1621-org,George,CARTER,M,1740-10-24,Alexander,CARTER,master butcher,Catherine,BROWN,builder
rec-1622-org,Isabella,WALMSLEY,F,1751-05-31,Patrick,WALMSLEY,labourer,Harriet,KNIGHT,ag worker
rec-1623-org,Peter,WALMSLEY,M,1751-05-31,Patrick,WALMSLEY,labourer,Harriet,KNIGHT,ag worker
rec-1624-org,Barbra,WOOD,F,1739-12-27,Robert,WOOD,law writer,Alice,NIEL,cordwainer
rec-1625-org,Janet,TURNER,F,1742-05-27,David,TURNER,farmer,Mary,KERBEY,joiner
rec-1626-org,John,KEMP,M,1740-11-24,William,KEMP,gamekeeper,Agnes,SCHOFIELD,mineral water worker
rec-1627-org,Mary,DARING,F,1747-12-19,William,DARING,labourer,Ann,PARPOINS,cooper
rec-1628-org,Cathrine,ROSE,F,1741-09-21,William,ROSE,gunlock filer,Jannet,METCALF,bishop
rec-1629-org,Jessie,SCOTT,F,1739-11-23,B,SCOTT,labourer,Elenor,MILLER,farmer
rec-1630-org,John,KNOX,M,1744-01-24,James,KNOX,foreman market gardener,Helen,ELLIS,"engineer, motor works"
rec-1631-org,William,HAYDEN,M,1744-03-24,John,HAYDEN,ag lab,Jeanie,WHYE,lab
rec-1632-org,Ellen,CLOSE,F,1749-07-09,William,CLOSE,farmer,Mary,PLAYFORD,coal porter
rec-1633-org,Eliza,STOREY,F,1742-08-09,John,STOREY,labourer,Marion,FROSTEN,physician & surgeon
rec-1634-org,William,HAMYARD,M,1747-02-10,Edward,HAMYARD,baker,Elizabeth,EDWARDS,lab
rec-1635-org,Helen,HAMYARD,F,1747-02-10,Edward,HAMYARD,baker,Elizabeth,EDWARDS,lab
rec-1636-org,Jane,MORRISON,F,1749-10-22,Willia,MORRISON,apothecary and surgeon,Susan,BARLOW,chamber maid
rec-1637-org,Maria,AYRE,F,1741-06-20,John,AYRE,builder,Marion,WALTERS,ag lab
rec-1638-org,Christina,CULLEN,F,1744-12-12,Edwd,CULLEN,commercial traveller,Isabella,JOHNS,weaver
rec-1639-org,John,JELLIS,M,1746-05-29,William,JELLIS,grocer & tallow chandler,Christina,HORAGH,ag lab
rec-1640-org,Helen,STRONG,F,1746-11-09,Duncan,STRONG,commercial traveller - paper and bookbinding firm,Margaret,ALDRIDGE,lab
rec-1641-org,William,SILK,M,1742-09-26,Robert,SILK,mariner,Jessie,PERRINS,brewer
rec-1642-org,Isabella,ENTWISLE,F,1742-06-23,Peter,ENTWISLE,coal miner,Anne,RIMMER,gamekeeper
rec-1643-org,Mary,MCKAY,F,1742-06-30,John,MCKAY,surveyor,Janet,BARBER,carpenter
rec-1644-org,Isabella,ROBINSON,F,1749-06-29,James,ROBINSON,master watch maker,Agnes,COOK,carver
rec-1645-org,Archibald,BIRCHALL,M,1748-03-29,Thos,BIRCHALL,jeweller,Mary,MATHERS,vestry clerk
rec-1646-org,David,PEYMAN,M,1742-02-15,Robert,PEYMAN,sweet shop owner,Elizabeth,BEALE,lab
rec-1647-org,James,SMITH,M,1746-02-28,Archibald,SMITH,farmer,Ellen,COCHRAN,fireman
rec-1648-org,Mary,FING,F,1744-08-24,Hugh,FING,french polisher,Lillias,HOBSON,ag lab
rec-1649-org,Maggie,BRANDON,F,1741-06-08,Charles,BRANDON,"royal engineers, sapper",Eliza,RODDAN,miner
rec-1650-org,John,FENNER,M,1741-10-15,John,FENNER,clay labourer,Margaret,GOODING,foreman engineer
rec-1651-org,David,WINDSOR,M,1745-11-21,Christian,WINDSOR,labourer,Elsie,HETHERINGTON,tailor
rec-1652-org,Walter,WARD,M,1742-01-05,Gilbert,WARD,tailoress,Sarah,GODSALL,senior english master
rec-1653-org,John,WARD,M,1742-01-05,Gilbert,WARD,tailoress,Sarah,GODSALL,senior english master
rec-1654-org,Isabella,PARISH,F,1744-05-07,Robert,PARISH,lab,Joanna,BRANSCOMBE,tailor
rec-1655-org,John,LEWIS,M,1745-12-21,William,LEWIS,mill hand,Clementina,KERSHAW,distiller
rec-1656-org,Elizabeth,LEACH,F,1744-08-25,Peter,LEACH,farm labourer,Elizabeth,HAWKINS,paper sorter
rec-1657-org,Catherine,HILLICK,F,1742-11-22,William,HILLICK,general medical practitioner,Elizabeth,APPLETON,housekeeper
rec-1658-org,Duncan,BURNISS,M,1754-06-11,Alex,BURNISS,yeoman farmer,Jane,AUGAR,labourer
rec-1659-org,John,GOURLAY,M,1746-11-19,George,GOURLAY,baker,Christina,THOMAS,governess
rec-1660-org,Emily,HIGGON,F,1747-12-22,John,HIGGON,grocer,Eliza,WEST,grain merchant
rec-1661-org,Leticia,THIRLE,F,1744-06-04,James,THIRLE,lab,Alice,HALL,housekeeper
rec-1662-org,William,THIRLE,M,1744-06-04,James,THIRLE,lab,Alice,HALL,housekeeper
rec-1663-org,Wm,STOTT,M,1744-07-20,Archd,STOTT,civil servant (food office),Jessie,COLECLOUGH,labourer
rec-1664-org,Grace,LYMBURN,F,1741-11-18,William,LYMBURN,servant,Mary,BELL,gardener
rec-1665-org,Margaret,MCKELLY,F,1745-05-24,Hugh,MCKELLY,farmer,Agnes,JENNINGS,carpenter
rec-1666-org,Annie,PAGE,F,1743-05-25,George,PAGE,hotel manager,Jane,ROBERTSON,servant
rec-1667-org,Mary,MCQUEEN,F,1743-03-12,David,MCQUEEN,labourer,Isabella,PEARSON,auxhilliary nurse
rec-1668-org,Elizabeth,DINGE,F,1745-05-08,William,DINGE,inland revenue officer,Agnes,HODKINSON,farmer
rec-1669-org,David,ELWORTHY,M,1750-03-21,Thomas,ELWORTHY,mariner,Elizabeth,KELLY,weaver
rec-1670-org,Anne,BRUNSKIL,F,1756-11-03,George,BRUNSKIL,lab,Margaret,SMITH,navigator
rec-1671-org,Rosina,TURNER,F,1742-02-24,James,TURNER,writer,Margaret,THOPSON,petty officer
rec-1672-org,Margaret,GRAYHAM,F,1741-09-04,Daniel,GRAYHAM,office cleaner,Ann,CLAYTON,writer
rec-1673-org,Lizzie,FARNWORTH,F,1742-11-02,John,FARNWORTH,chargeman of engine fitters,Margaret,CONLY,fisherman
rec-1674-org,Elspet,FISHER,F,1745-02-02,James,FISHER,policeman,Julia,YOUNG,tailor
rec-1675-org,Margaret,PAGE,F,1741-10-14,John,PAGE,labourer,Isabella,HOLLOWAY,engineer (craft)
rec-1676-org,Thomas,MARCH,M,1742-07-03,Alexander,MARCH,blacksmith,Marianne,GREEN,woollen weaver
rec-1677-org,Agnes,MARCH,F,1742-07-03,Alexander,MARCH,blacksmith,Marianne,GREEN,woollen weaver
rec-1678-org,Fred,VAIL,M,1745-06-09,James,VAIL,ag lab,Margaret,CURIE,farmer
rec-1679-org,Cathrin,HILDAWAY,F,1744-02-11,John,HILDAWAY,asst sewage works manager,Alice,JONES,wheelwright
rec-1680-org,Alexr,RHOYDS,M,1742-06-04,George,RHOYDS,coal miner,Mary,THOMAS,medical practitioner (g.p)
rec-1681-org,Elizabeth,COULDRY,F,1745-01-22,George,COULDRY,quarryman,Marion,KETTERINGHAM,bricklayer
rec-1682-org,William,WILLIAMS,M,1742-03-29,James,WILLIAMS,domestic service,Agnes,SQUIRES,pawn broker
rec-1683-org,John,ANSELL,M,1746-10-22,Thomas,ANSELL,machine operator,Margaret,KELLY,"seaman stoker, royal navy"
rec-1684-org,Jean,MARTIN,F,1744-01-10,Robert,MARTIN,farmer,Maryann,ROVAND,farmer
rec-1685-org,Andrew,CLARIDGE,M,1743-06-02,Daniel,CLARIDGE,fishmonger,Jane,COOKE,furniture salesman
rec-1686-org,Selisha,WISE,F,1742-10-10,Jas,WISE,bricklayer,Annie,HISEOT,carpenter
rec-1687-org,Minnie,SIMPSON,F,1746-03-23,William,SIMPSON,baker,Kate,BELL,fishmonger
rec-1688-org,James,LEWIS,M,1744-03-26,John,LEWIS,baker,Annie,HANSON,general lab
rec-1689-org,Margaret,CLARKE,F,1743-04-24,William,CLARKE,ag lab,Mary,WHITTENBURY,bookseller
rec-1690-org,Betsy,LEE,F,1741-02-17,John,LEE,painter and decorator,Mary,JOHNSON,domestic servant
rec-1691-org,Patrick,WALLS,M,1743-06-18,James,WALLS,gardener and labourer,Mary,HINDLE,bank clerk
rec-1692-org,Janet,PASSMORE,F,1744-01-21,James,PASSMORE,plaster figure maker,Ann,BUTTON,carpenter
rec-1693-org,Alexandra,HUCK,F,1741-05-26,Peter,HUCK,cook,Mary,WYNNE,baker
rec-1694-org,James,MABBOTT,M,1743-11-22,Robt,MABBOTT,teacher,Jane,STIVEY,engineer
rec-1695-org,Catherine,HOLMES,F,1743-02-08,Robert,HOLMES,manufacturers agent,Agnes,ROBINSON,mariner
rec-1696-org,Agnes,LASHAM,F,1743-08-05,James,LASHAM,labourer,Margaret,WATERS,police constable
rec-1697-org,Alex,BARKER,M,1743-03-03,Robert,BARKER,mason,Mary,BURNS,parlourmaid
rec-1698-org,Rebecca,BENNETT,F,1742-11-20,John,BENNETT,husbandman,Sarah,KIRBY,blacksmith
rec-1699-org,Catherine,POLLARD,F,1745-12-14,Gavan,POLLARD,farmer,Robina,TILLEY,farmer
rec-1700-org,Margaret,BASTOW,F,1743-01-05,David,BASTOW,labourer,Mary,STEVENSON,licensed victualler
rec-1701-org,Catherine,ELLIOTT,F,1742-07-21,Peter,ELLIOTT,transferor in pottery,Elspet,FENNER,labourer
rec-1702-org,Margaret,HAWES,F,1760-06-27,George,HAWES,joiner,Thomasina,CHAPMAN,insurance clerk
rec-1703-org,Mary,FINCH,F,1751-05-11,Allan,FINCH,solicitors clerk,Janet,BARRON,servant
rec-1704-org,Agnes,LANDER,F,1743-04-07,Alexander,LANDER,quarryman,Annie,B,tailor
rec-1705-org,James,CAKLEY,M,1742-05-28,Robert,CAKLEY,painter,Mary,BURN,labourer
rec-1706-org,Jane,WOOD,F,1743-02-17,Robert,WOOD,clerk in holy orders,Mary,CAIN,coal miner
rec-1707-org,Mary,FOWLER,F,1745-03-02,Philip,FOWLER,smith,Elizabeth,HADLEY,lab
rec-1708-org,Alexr,WAYMAN,M,1742-08-18,Archibald,WAYMAN,optician,Alice,WOODROW,tailor
rec-1709-org,Elizabeth,MORLEY,F,1741-06-19,William,MORLEY,lab,Agnes,PAMENTON,stone mason
rec-1710-org,Marjory,P,F,1746-07-10,Archibald,P,actress,Jane,MACKAY,moulder
rec-1711-org,William,FOREMAN,M,1742-05-09,James,FOREMAN,sailor,Christina,OLDRIDGE,boatman
rec-1712-org,Helen,GREAVES,F,1742-05-18,James,GREAVES,post official - assistant inspector,Mary,BISHOP,corporal & shorthand typist in legal branch of arm
rec-1713-org,Helen,MCDOUGALL,F,1761-11-21,James,MCDOUGALL,woollen spinner,Janet,SULTON,tailor
rec-1714-org,John,SCOTT,M,1743-02-10,Andrew,SCOTT,school master,Mary,WHILIWOOD,farmer
rec-1715-org,Willi,FREDERICK,M,1742-06-14,James,FREDERICK,farmer,Mary,GULLWER,master carpenter
rec-1716-org,Jessie,PERRY,F,1741-12-19,Peter,PERRY,whitesmith,Ellen,MURRAY,miller
rec-1717-org,John,EASOM,M,1740-12-23,Willi,EASOM,saddler,Maggie,WALKER,weaver
rec-1718-org,Janet,SPENCER,F,1749-04-08,David,SPENCER,stonemason,Jessie,RED,undertaker
rec-1719-org,James,SASSE,M,1742-07-13,Wm,SASSE,miner,Sarah,THORNE,joiner
rec-1720-org,Robert,MCEWAN,M,1746-12-10,William,MCEWAN,farmer,Nerassie,HAYWOOD,ironmonger
rec-1721-org,Williamina,HUTCHINSON,F,1741-02-14,Gordon,HUTCHINSON,wharfinger,Elizabeth,LAUGHLIN,woodman
rec-1722-org,Bernard,JONES,M,1742-05-01,John,JONES,farmer,Lizzie,HARGOOD,sythe stone maker
rec-1723-org,Margaret,COULSTAN,F,1743-08-26,James,COULSTAN,potter,Catherine,SINKINGS,electrician
rec-1724-org,Catherine,HIGSON,F,1745-08-26,George,HIGSON,shop assistant,Margt,HANSWORTH,labourer
rec-1725-org,Maggie,SMITH,F,1745-04-29,John,SMITH,mariner,Margaret,WILLIAMS,welder at steelworks
rec-1726-org,Thomas,MOUNSERE,M,1748-03-10,Angus,MOUNSERE,carpenter,Isabella,LAZARUS,tailor
rec-1727-org,Adam,THOMSON,M,1745-03-03,Michael,THOMSON,wheelwright,Sarah,THOMAS,farmer
rec-1728-org,Archie,NASH,M,1742-12-11,James,NASH,fishmonger,Christenia,WIGGLESWORTH,gamekeeper
rec-1729-org,James,HART,M,1742-03-25,James,HART,lab,Agnes,WILLIAMS,iron master
rec-1730-org,Alexander,HEAL,F,1751-08-07,John,HEAL,china dealer,Julia,HOLDEN,husbandman
rec-1731-org,Walter,HARVEY,M,1745-05-08,John,HARVEY,secondary school teacher,Lilian,HAY,bank manager
rec-1732-org,James,BRADLEY,M,1742-02-07,Andrew,BRADLEY,carpenter,Lizzie,ILES,greengrocer
rec-1733-org,Margt,OWENS,F,1746-02-03,Donald,OWENS,quarryman,Ann,CAREY,grocer
rec-1734-org,Marjory,NEWMAN,F,1740-05-22,William,NEWMAN,goldsmith,Mary,SISSON,collier
rec-1735-org,Flora,HART,F,1745-10-13,Willi,HART,lamp cabin worker (coal mine),Euph,BATES,railway carriage cleaner
rec-1736-org,Mary,BALDWIN,F,1744-03-07,James,BALDWIN,farmer,Isabella,SHARP,labourer
rec-1737-org,Mary,SINDERLEY,F,1745-07-16,Jas,SINDERLEY,bank clerk,Bridget,GALLACHER,house agent
rec-1738-org,Joan,DICKENS,F,1742-02-25,William,DICKENS,bricklayer,Janet,BESWICK,commission agent
rec-1739-org,Ann,DICKENS,F,1742-02-25,William,DICKENS,bricklayer,Janet,BESWICK,commission agent
rec-1740-org,David,DICKENS,M,1742-02-25,William,DICKENS,bricklayer,Janet,BESWICK,commission agent
rec-1741-org,James,SWIFT,M,1742-10-25,Francis,SWIFT,labourer,Jane,PRATT,teacher
rec-1742-org,William,THOMPSON,M,1743-04-01,John,THOMPSON,carpenters mate,Christina,GRAFTON,butcher
rec-1743-org,Elizabeth,SMITH,F,1748-12-28,John,SMITH,blacksmith,Rebecca,TRELGEN,ag lab
rec-1744-org,Hugh,WILLS,M,1744-05-05,Willia,WILLS,landowner,Jessie,MALCOLM,soldier
rec-1745-org,Jessie,JONES,F,1746-07-11,Robert,JONES,school meals worker,Ann,TUDOR,glass moulder
rec-1746-org,George,MIDDLETON,M,1742-10-01,David,MIDDLETON,lab,Margaret,BENINGTON,yeoman farmer
rec-1747-org,Jas,HAYTON,M,1744-12-18,Alex,HAYTON,corn dealer,Catherine,DAVY,bottlemaker
rec-1748-org,Mary,MOSS,F,1744-04-01,Andrew,MOSS,trimming manufacturer,Ann,WILSON,cashier and shop assistant
rec-1749-org,Duncan,HABGOOD,M,1746-02-11,David,HABGOOD,postman,Mary,WEEDON,gasworks electrician
rec-1750-org,George,BURROWS,M,1747-09-01,Matthew,BURROWS,labourer,Isabela,BROWN,carer
rec-1751-org,Annie,JOHNSTON,F,1749-04-13,James,JOHNSTON,master sawyer,Margaret,GURR,gardener
rec-1752-org,Elizabeth,PARSONS,F,1742-03-10,John,PARSONS,ganger on railway,Ann,GOULD,chaise driver
rec-1753-org,James,GODBOLT,M,1746-05-24,Willi,GODBOLT,wool comber,Bridget,PHILLIPS,missionary
rec-1754-org,Jane,MARR,F,1742-06-27,John,MARR,printer's compositor,Ann,OWENS,farmer
rec-1755-org,Jane,MUNNS,F,1748-06-08,John,MUNNS,servant,Alice,TOWNSEND,coal miner
rec-1756-org,Mary,PARRY,F,1742-07-01,Adam,PARRY,plumber,Mary,CLEGG,paper worker
rec-1757-org,Jane,RABSON,F,1742-11-06,James,RABSON,farmer,Catherine,HYDE,farmer
rec-1758-org,Margaret,WALKER,F,1747-04-11,William,WALKER,worsted spinner,Georgina,RICHARDS,domestic servant
rec-1759-org,Jane,BELL,F,1748-01-10,Peter,BELL,police constable,Agnes,HAWKER,collier
rec-1760-org,Jemima,DERRETT,F,1742-08-21,William,DERRETT,coal miner,Helen,WILKES,compositor printer
rec-1761-org,Alexander,RICHARDS,M,1750-07-07,Alexander,RICHARDS,drapers assistant,Helen,WALKER,packing case maker
rec-1762-org,Thomas,CAMPBELL,M,1744-10-04,John,CAMPBELL,clerk,Marjory,SAWYER,tile merchant
rec-1763-org,Agnes,EADE,F,1743-09-22,James,EADE,colour sgt,Agnes,BROCK,coal miner
rec-1764-org,Ann,STUBBS,F,1745-06-10,James,STUBBS,postman,Janet,CLIFTON,cloth dresser
rec-1765-org,Will,BAKER,M,1742-10-13,John,BAKER,painter,Mary,STEWART,waterman
rec-1766-org,Annie,BAILEY,F,1742-05-28,Will,BAILEY,farmer,Janet,JONES,chandelier maker
rec-1767-org,Duncan,NORMAN,M,1745-06-06,Samuel,NORMAN,engineer,Margaret,HONNOR,coal miner
rec-1768-org,Mary,SWALLOW,F,1745-01-19,Matthew,SWALLOW,shop assistant drapery,Christina,DAWSON,shop manager
rec-1769-org,John,HAYDOCK,M,1740-10-06,John,HAYDOCK,builder,Mary,HOOPER,brickmaker
rec-1770-org,Michael,LEE,M,1748-09-02,James,LEE,jeweller,Isabella,SIMCO,wood sawyer
rec-1771-org,Mary,SMITH,F,1745-12-13,James,SMITH,lamplighter,Mary,PEARCE,labourer
rec-1772-org,Walter,GILES,M,1742-12-28,Archbald,GILES,sawyer,Mary,RADFORD,compositor
rec-1773-org,Elizabeth,GREEN,F,1750-03-07,Hugh,GREEN,fisherman,Jane,MORRIS,timber merchant
rec-1774-org,Alexander,DENNIS,M,1745-09-16,Willia,DENNIS,carpenter & joiner,Isabella,CLEMENT,labourer
rec-1775-org,Mary,ENGLAND,F,1744-11-09,John,ENGLAND,carter,Marjory,LANGRISH,fisherwoman
rec-1776-org,William,GRAHAM,M,1743-03-21,Archibald,GRAHAM,railway fireman,Euphemia,CHILVERS,office work
rec-1777-org,Alexander,SMITH,M,1741-09-01,David,SMITH,joiner,Eliza,DANIEL,lead miner
rec-1778-org,Margaret,PAICE,F,1748-09-17,Alexr,PAICE,baker,Marion,SHARPE,baker
rec-1779-org,Margt,RAMSAY,F,1741-04-14,Alexander,RAMSAY,farmer,Mary,VANCARROW,labourer
rec-1780-org,James,CASEWELL,M,1744-04-18,Alex,CASEWELL,furnace manager,Marion,KNAPP,labourer
rec-1781-org,Betsy,JENKINS,F,1746-01-12,Willi,JENKINS,farmer,Margaret,BROWN,navy petty officer
rec-1782-org,William,KELSEY,M,1745-12-04,John,KELSEY,night watchman,Susan,CLARKE,labourer
rec-1783-org,Mary,MARSH,F,1754-02-24,William,MARSH,crate maker,Isabella,RIDGWAY,coach painter
rec-1784-org,William,WRIGHT,M,1745-04-13,Daniel,WRIGHT,engineer,Jane,HOW,seaman
rec-1785-org,William,BAKER,M,1744-01-06,Edward,BAKER,sailmaker,Margaret,BENNETT,shoe maker
rec-1786-org,Andrew,CARRUTHERS,M,1743-02-13,James,CARRUTHERS,wood sawyer,Mary,HOARE,engineer
rec-1787-org,Jessie,BUTTAR,F,1745-11-16,Allan,BUTTAR,tailor,Jennie,LINN,iron founder
rec-1788-org,Hugh,GOOD,M,1743-09-21,George,GOOD,labourer,Agnes,BERRY,labourer
rec-1789-org,James,BREEZE,M,1744-01-29,Robert,BREEZE,butcher,Susan,ROADLEY,gardener
rec-1790-org,Thomas,CHAPMAN,M,1744-09-16,Robert,CHAPMAN,labourer,Isabella,DAVIES,secondary school teacher
rec-1791-org,Elisabeth,MACKAY,F,1755-11-29,Robert,MACKAY,carpenter,Hamilton,MURRAY,bricklayer
rec-1792-org,David,PIBWORTH,M,1757-04-13,Joseph,PIBWORTH,tenant farmer,Ann,BROADIST,gas engineer
rec-1793-org,Jane,ABERCROMBIE,F,1744-07-06,Hector,ABERCROMBIE,joiner,Margaret,HARRIS,confectioner
rec-1794-org,Henry,POATNEY,M,1745-03-03,Oscar,POATNEY,iron moulder,Margaret,DELL,lab
rec-1795-org,Mary,COLLINS,F,1744-03-15,David,COLLINS,carriers clerk,Janet,HAWKS,gardener
rec-1796-org,John,WITE,M,1743-02-04,Thomas,WITE,labourer,Eliza,WILSHIRE,cook
rec-1797-org,Alexander,LEACH,M,1745-10-31,Isaac,LEACH,chemists assistant,Maggie,SELMES,shop keeper
rec-1798-org,Richard,GODDARD,M,1743-10-26,James,GODDARD,draper,Mary,FICKERY,servant
rec-1799-org,John,GIBSON,M,1747-07-20,Malcolm,GIBSON,farmer,Sarah,RHODES,cotton weaver
rec-1800-org,Alexander,THATCHER,M,1744-11-23,John,THATCHER,vicar,Janet,SIMMONS,domestic servant
rec-1801-org,Jane,WRIGHT,F,1747-04-21,Thomas,WRIGHT,brickmaker,Mary,ELLISON,plasterer
rec-1802-org,Hector,BIRNIE,M,1750-04-25,Robert,BIRNIE,joiner,Jane,GOVENLOCK,trader
rec-1803-org,Margaret,WHITNELL,F,1744-06-19,James,WHITNELL,farmer,Mary,PARRY,warehouseman
rec-1804-org,William,WALMSLEY,M,1743-09-04,Joseph,WALMSLEY,cabinet maker,Mary,CURTAIN,painter
rec-1805-org,Alexr,MEEKS,M,1744-11-14,Robert,MEEKS,farmer,Esther,TOOLE,joiner
rec-1806-org,John,FISH,M,1749-02-11,Robert,FISH,bank manager,Agnes,HALL,ag lab
rec-1807-org,Robert,HANSON,M,1745-01-21,William,HANSON,mechanic,Mary,TAYLOR,coachman
rec-1808-org,Thos,DAVIS,M,1743-05-02,John,DAVIS,painter & decorator,Mary,HAY,lab
rec-1809-org,William,GONDIE,M,1750-07-02,Andrew,GONDIE,miner,Margaret,TAYLOR,engineers draughtsman
rec-1810-org,Agnes,SHEPPARD,F,1745-01-05,George,SHEPPARD,policeman,Margaret,SHEPHERD,carpenter
rec-1811-org,Mary,MORTON,F,1747-12-03,Andrew,MORTON,machine fitter (cotton mill),Jessie,SHEARD,shoe maker
rec-1812-org,Dan,ABRAMS,M,1745-08-02,George,ABRAMS,clothier,Margaret,COULTER,aircraft fitter
rec-1813-org,William,LING,M,1742-07-20,James,LING,coach builder,Betsy,TURNER,cafe proprietor
rec-1814-org,Richard,PHILLIPS,M,1743-11-24,Thomas,PHILLIPS,blockmaker (for ships rigging),Jessie,DOUNEY,stockbrokers clerk
rec-1815-org,Isabella,SELBY,F,1749-10-27,John,SELBY,tailor,Jennie,ANDERSON,watchmaker
rec-1816-org,Agnes,LAVERSUCH,F,1742-11-02,David,LAVERSUCH,shoemaker,Mary,HUNT,tailor
rec-1817-org,Mary,ASTLE,F,1741-09-25,John,ASTLE,joiner,Ellen,BOWMAN,labourer
rec-1818-org,Margaret,ASTLE,F,1741-09-25,John,ASTLE,joiner,Ellen,BOWMAN,labourer
rec-1819-org,Michael,PARR,M,1743-12-09,Edward,PARR,cloth maker,Maggie,KIRKPATRICK,school teachers assistant
rec-1820-org,Jane,WALKER,F,1759-01-01,James,WALKER,warehouseman,Grace,TAYLOR,lab
rec-1821-org,Mary,POOLE,F,1751-06-11,John,POOLE,milliner,Anne,WILLIAMS,clergyman
