rec-id,FirstName,LastName,MotherFirstName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,Gender,MotherOccupation
rec-2281-dup-0,Marh,PELLING,Alexandrina,PELLING,1753-06-07,Robert,farmer,FOWLER,F,labourer
rec-2282-org,Jas,WILLY,Helen,WILLY,1755-10-06,Alex,solicitor's clerk,PALMER,M,college servant
rec-2283-dup-0,Maty,MILLINGTON,Grace,MILLINGTON,1755-03-17,Andrew,tailor,BOWER,F,lab
rec-2284-dup-0,Elsped,SEWTER,Maryann,SEWTER,1752-10-09,James,farmer,FRAZER,F,cowkeeper
rec-2285-org,Janet,MARTEN,Isabella,MARTEN,1758-01-19,George,joiner,ASHTON,F,lab
rec-2286-org,Isabella,HAWKINS,Jane,HAWKINS,1755-09-15,James,labourer,WOMFORD,F,ag lab
rec-2287-dup-0,Jabe,DAVIS,Isabella,DAVIS,1753-07-11,Alexander,tailor,MOOR,F,labourer
rec-2288-dup-0,Helyen,MERRY,Euphemia,MERRY,1753-12-11,George,labourer,GODDARD,F,tailors presser
rec-2289-dup-0,Annr,HETHERINGTON,Christina,HETHERINGTON,1755-10-22,William,engine driver,SMITH,F,shopkeeper
rec-229-dup-0,Johb,BROWN,Margaret,BROWN,1742-12-04,George,labourer,DEAN,M,blacksmith
rec-2290-dup-0,Thomas,MA,Jane,MAY,1752-05-24,John,carpenter,BRIGGS,M,builder
rec-2291-dup-0,Irving,SPOONRE,Jane,SPOONER,1752-04-20,Peter,labourer,WILKS,F,woolcomber
rec-2292-org,Roderick,SPOONER,Jane,SPOONER,1752-04-20,Peter,labourer,WILKS,M,woolcomber
rec-2293-org,Simon,TUBB,Catherine,TUBB,1756-08-10,David,warehouseman,NEWMAN,M,farm bailiff
rec-2294-org,Elizabeth,CRIDGE,Elisabeth,CRIDGE,1759-04-03,Walter,fisherman,WILLS,F,tailor
rec-2295-dup-0,Mar,HARDING,Jane,HARDING,1754-05-22,Robert,farmer,HUNT,F,college professor
rec-2296-org,Will,WILSON,Elizabeth,WILSON,1755-12-18,Jno,glove knitter,TOWERS,M,footman
rec-2297-org,Robert,PROUDFOOT,Mary,PROUDFOOT,1755-11-22,Samuel,wheelwright,OLIVER,M,lace maker
rec-2298-org,Geo,BUCKMAN,Mary,BUCKMAN,1752-12-22,Thomas,publican,PAICE,M,cabinet maker
rec-2299-org,Sarah,OGIER,Maggie,OGIER,1756-09-23,John,carpenter,BELL,F,cordwainer
rec-23-org,Helen,WELES,Janet,WELES,1717-12-28,John,tailor,DAY,F,grinder
rec-230-org,Jessie,BROWN,Margaret,BROWN,1742-12-04,George,labourer,DEAN,F,blacksmith
rec-2300-org,Margret,CLEAVER,Annie,CLEAVER,1759-03-19,William,labourer,HODGSON,F,labourer
rec-2301-org,Maggie,EVANS,Lilly,EVANS,1759-08-10,John,mariner,BELL,F,porter
rec-2302-dup-0,Peteu,CAMERON,Janetta,CAMERON,1755-03-15,Alexr,price marker,ADAM,M,cabinet maker
rec-2303-org,Jane,SHAW,Ann,SHAW,1756-04-18,Will,frame work knitter,WRIGHT,F,tailor
rec-2304-org,Peter,POWELL,Ellen,POWELL,1753-10-31,Robert,painter,SIMMONDS,M,ag lab
rec-2305-org,William,KIRRIGAN,Matilda,KIRRIGAN,1752-09-26,Robert,beatster (fishing net repairs),STRUTHERS,M,husbandman
rec-2306-org,Bella,BEWEL,Elizabeth,BEWEL,1753-10-18,Alexander,banker,JONES,F,tailoress
rec-2307-org,Jessie,LADD,Mary,LADD,1753-11-14,James,cab driver,GODFREY,F,clothiers asst
rec-2308-org,Robert,ADCOCK,Jessie,ADCOCK,1754-02-06,James,miner,RICHARDSON,M,traveller
rec-2309-dup-0,John,BUNRS,Mary,BURNS,1754-01-11,James,potter,BOREHAM,M,collector
rec-231-dup-0,Betzy,HILL,Mary,HILL,1730-09-12,John,ironmonger,HOPKINS,F,mariner
rec-2310-org,John,COOPER,Mary,COOPER,1753-08-29,Peter,food manufacturer,NEAL,M,coal miner
rec-2311-org,William,MCFARLAND,Catherine,MCFARLAND,1757-12-04,William,mariner,KINDRED,M,lab
rec-2312-org,William,FISHER,Jessie,FISHER,1763-02-13,Thomas,farmer,CHINN,M,ag lab
rec-2313-dup-0,Walter,HICy,Jane,HICK,1751-07-08,Alexander,turner,MELLOR,M,yeoman
rec-2314-org,Elsie,WOODS,Medvin,WOODS,1754-10-09,Joseph,soldier,TARRANT,F,pitman
rec-2315-org,William,HARGREAVES,Jane,HARGREAVES,1754-05-10,John,master shoemaker,POWELL,M,farmer
rec-2316-org,Christina,DYMOND,Mary,DYMOND,1754-10-04,Arthur,hind,MULLINGTON,F,labourer
rec-2317-org,Agustin,NELSON,Elizabeth,NELSON,1757-06-04,Thomas,warehouseman (woollen mill),WEST,M,collier
rec-2318-org,William,CARNALL,Janet,CARNALL,1754-05-16,John,spinner,BAXTER,M,potter
rec-2319-dup-0,Wilfia,DITCHFIELD,Jemima,DITCHFIELD,1757-01-25,John,steward,BRYAN,M,clock case maker
rec-232-org,Eliza,BROWN,Jane,BROWN,1730-11-24,William,teacher,SWINDLES,F,mechanic
rec-2320-org,Mary,JOHNSTON,Annie,JOHNSTON,1752-08-04,James,school master,NOTTINGHAM,F,lab
rec-2321-dup-0,Marfaret,BOORE,Catherine,BOORE,1754-03-03,Patrick,solicitors clerk,BARNES,F,coal merchants carter
rec-2322-org,David,COGHLAN,Sarah,COGHLAN,1754-03-11,Alexander,farm lab,COVELL,M,surveyor to vestry
rec-2323-dup-0,Alexancer,NIESH,Christina,NIESH,1756-07-12,Thomas,miller,COLE,M,miner
rec-2324-org,Euphemia,FERGUSON,Sarah,FERGUSON,1754-02-14,Cornelius,puddler,MUSGRAVE,F,provision merchant
rec-2325-org,George,CHAMBERLAIN,Helen,CHAMBERLAIN,1753-03-25,David,domestic servant,CATTANES,M,brass finisher
rec-2326-org,David,CAMPBELL,Mary,CAMPBELL,1755-05-27,Donald,yeoman farmer,MITCHELL,M,farmer
rec-2327-org,Williamina,HAYHURST,Matilda,HAYHURST,1754-11-28,Daniel,blacksmith,CARWARDINE,F,farmer
rec-2328-org,John,DOWING,Catherine,DOWING,1752-06-18,Thomas,furniture manufacturer,ATKIN,M,carpenter
rec-2329-org,Zechan,BENTLY,Isabella,BENTLY,1753-06-30,John,cellarman,WYATT,M,lab
rec-233-org,David,LAIT,Margaret,LAIT,1733-09-21,William,weaver,WARD,M,lab
rec-2330-org,Agnes,SINCLAIR,Margaret,SINCLAIR,1753-08-17,Joseph,slater,CONNEL,F,poulterers assistant
rec-2331-org,Marion,WRIGHT,Jessie,WRIGHT,1753-05-03,Abraham,brewers labourer,EMMS,F,police constable
rec-2332-org,Margaret,MARSHALL,Margaret,MARSHALL,1760-08-02,Walter,carters labourer,FRASER,F,army pay corps clerk
rec-2333-org,Elizabeth,BALCHIN,Janet,BALCHIN,1753-12-28,Andrew,cordwainer,BEALEY,F,packing case maker
rec-2334-org,John,WADDINGTON,Georgina,WADDINGTON,1755-11-28,John,farmer,SHACKELTON,M,ironmongery salesman
rec-2335-org,Nettie,JOREY,Ann,JOREY,1754-07-02,John,labourer,CRANE,F,carpenters mate
rec-2336-org,William,MORGAN,Margaret,MORGAN,1760-01-20,William,merchant,DE DANTE,M,hairdresser
rec-2337-org,Andrew,LOFTING,Sarah,LOFTING,1756-09-03,James,licensed victualler,HEPBURN,M,carpenter
rec-2338-org,Agnes,MILES,Sarah,MILES,1760-05-18,George,farmer,JONES,F,gamekeeper
rec-2339-dup-0,Agnws,CRIMP,Elizabeth,CRIMP,1753-05-23,William,wheelwright,CAWDOR,F,labourer
rec-234-org,Joseph,GRUB,Eliza,GRUB,1735-11-13,Alexander,tailoress,WATERS,M,domestic servant
rec-2340-org,Thomas,HODSKIP,Annie,HODSKIP,1753-09-08,John,farmer,TAYLOR,M,grocers assistant
rec-2341-org,Charlotte,COLLINS,Jane,COLLINS,1754-11-18,Andrew,labourer,MILNE,F,servant
rec-2342-dup-0,George,NEWdOMBE,Alexandrina,NEWCOMBE,1755-02-10,William,corn miller,RENTON,M,farmer
rec-2343-org,Robert,ARTUR,Jemima,ARTUR,1762-06-10,John,jewel case maker,WILLY,M,doctor
rec-2344-org,Elizabeth,SWIFT,Louisa,SWIFT,1752-10-21,Michael,china factory worker,PROSSER,F,nailer
rec-2345-org,William,PATEY,Agnes,PATEY,1754-09-25,Andrew,labourer,SINCLAIR,M,ag lab
rec-2346-org,Maggie,HILLMAN,Janet,HILLMAN,1755-03-04,Richard,wireman,MARSDEN,F,mariner/sailor/seaman
rec-2347-org,Isabelle,GREIER,Mary,GREIER,1759-05-14,John,mason,DAVIS,F,usherette & sales girl at cinema
rec-2348-org,Annie,SANGSTER,Isabella,SANGSTER,1754-09-17,George,farmers daughter,CLANCY,F,tailor
rec-2349-org,Margaret,BALSTON,Mary,BALSTON,1756-05-03,Andrew,miller,PHEONIX,F,baker
rec-235-dup-0,Jon,LINFIELD,Ann,LINFIELD,1729-10-16,Robert,innkeeper,TURNER,M,newsagent
rec-2350-org,Margaret,HARLING,Mary,HARLING,1754-08-17,Peter,provision merchant,WARD,F,mathematical instrument maker
rec-2351-org,Peter,PATRICK,Maggie,PATRICK,1756-04-04,Archibald,agricultural,LEVY,M,superintendant of police
rec-2352-org,Elizabeth,DUFF,Isabella,DUFF,1752-05-08,John,smith,MORRIS,F,baker
rec-2353-dup-0,Georg,WILLIAMSON,Mary,WILLIAMSON,1755-09-23,William,railway employee warehouseman,OLDERSHAW,M,labourer
rec-2354-org,John,HORNE,Janet,HORNE,1756-01-14,James,weaver,ANDERSON,M,cotton weaver
rec-2355-org,Isabella,COOPER,Mary,COOPER,1754-05-16,George,chartered accountant,SHARING,F,rope maker
rec-2356-dup-0,Malkolm,CORDELL,Janet,CORDELL,1755-08-25,Thomas,farm lab,LIDCARD,M,factory worker
rec-2357-dup-0,Elizabwth,PLAWRIGHT,Maria,PLAWRIGHT,1756-02-20,Richard,ladies maid,FLAY,F,gardener
rec-2358-org,Andrew,HUTCHINSON,Jessie,HUTCHINSON,1753-12-04,David,soldier,WHITE,M,cotton reeler
rec-2359-dup-0,Jorn,ASHTON,Margret,ASHTON,1753-11-01,Donald,smith,EVANS,M,labourer
rec-236-dup-0,Richart,ODELL,Isabella,ODELL,1737-05-15,David,mason,CATER,M,farmer
rec-2360-org,Willia,DOXFORD,Catherine,DOXFORD,1755-02-13,Hugh,coachbuilder,STEVENS,M,servant
rec-2361-dup-0,Andre,JOHNSON,Isabella,JOHNSON,1759-12-31,John,sailor,AULDS,M,royal mail post lady
rec-2362-org,Kate,CHIRCHLOW,Mary,CHIRCHLOW,1757-04-01,James,tweed and flannel manufacturer,SMART,F,nurse
rec-2363-org,Hugh,CARTER,Mary,CARTER,1754-07-28,George,hairdresser,PARKER,M,labourer
rec-2364-dup-0,Huk,JENKINS,Agnes,JENKINS,1762-09-01,James,nursemaid,PIPER,M,salt works labourer
rec-2365-org,Margaret,JENKINS,Agnes,JENKINS,1762-09-01,James,nursemaid,PIPER,F,salt works labourer
rec-2366-org,Elizabeth,EVANS,Elizabeth,EVANS,1753-01-06,Thomas,engineer,YEULL,F,shoeworker
rec-2367-dup-0,Janf,MANSON,Mary,MANSON,1755-01-04,Robert,railway porter,MITCHELL,F,gatekeeper
rec-2368-org,James,MANSON,Mary,MANSON,1755-01-04,Robert,railway porter,MITCHELL,M,gatekeeper
rec-2369-dup-0,Patricr,ANDREWS,Agnes,ANDREWS,1752-03-03,Robert,ag lab,STEELE,M,dressmaker
rec-237-org,Alexander,ASHTON,Margaret,ASHTON,1731-05-31,Robert,labouring man,VAUGHAN,M,labourer
rec-2370-org,Maggie,NICHOL,Mary,NICHOL,1766-04-26,George,druggist,WHITMORE,F,solicitor
rec-2371-dup-0,Davie,LARDNER,Jessie,LARDNER,1753-04-28,Alexr,labourer,COLLINS,M,ag lab
rec-2372-org,William,STEPHENSON,Agnes,STEPHENSON,1759-12-09,William,servant,BOND,M,straw bonnet maker
rec-2373-org,Martha,HENDERSON,Mary,HENDERSON,1755-05-07,James,lab,CRAIG,F,assistant manager off-licence
rec-2374-dup-0,Maey,BRADLEY,Jane,BRADLEY,1759-09-26,Andrew,farmer,ABBOT,F,civil service clerk
rec-2375-dup-0,Maahgaret,MCKINGIE,Bridget,MCKINGIE,1760-03-27,John,farmer,VALENTINE,F,coal miner
rec-2376-org,Bridget,KING,Elnor,KING,1753-07-02,Andrew,bricklayer,GREENOUGH,F,baker
rec-2377-dup-0,Infatn,WARING,Ann,WARING,1757-08-05,Walter,iron founder,REDMAN,F,school master
rec-2378-org,Marion,WALE,Jemima,WALE,1755-11-05,Peter,molecatcher,RANDS,F,sub post master
rec-2379-org,Jane,BAKER,Jane,BAKER,1766-10-20,Geo,pianoforte manufacturer,LEE,F,stay busk manufacturer
rec-238-org,David,BLAIKIE,Agnes,BLAIKIE,1734-09-11,Ross,corn & meal dealer,MEWES,M,wine porter
rec-2380-org,John,ROBERT,Jannet,ROBERT,1757-02-11,Jas,fruit farmer,TUSGUIDY,M,labourer
rec-2381-org,Matthew,FRENCH,Elizabeth,FRENCH,1760-06-30,Angus,joiner,GWINNELL,M,lighterman
rec-2382-dup-0,Jante,HUNTER,Margaret,HUNTER,1756-11-24,George,cutlery warehouse,FRAIN,F,parochial schoolmaster
rec-2383-org,Neil,BLANDOCK,Jane,BLANDOCK,1756-06-21,William,asphalter,HUNT,M,bricklayer
rec-2384-dup-0,Jahet,RIMMER,Jane,RIMMER,1753-03-25,Patk,silk weaver,BECK,F,cab owner
rec-2385-org,Margret,MILLER,Marion,MILLER,1756-03-29,Alexander,engine fireman,CONNEL,F,carpenter
rec-2386-org,Christina,PARKINSON,Jane,PARKINSON,1755-06-28,John,farm labourer,BUNT,F,coal miner
rec-2387-org,Adam,WINSTONE,Betsy,WINSTONE,1754-11-08,David,collier,LEWIS,M,labourer
rec-2388-org,Charlotte,ARIS,Elizabeth,ARIS,1759-09-09,John,farmer,JONES,F,hotel keeper
rec-2389-org,Rose,FAWELL,Helen,FAWELL,1755-10-23,John,shop floor supervisor,BENNETT,F,farmer
rec-239-dup-0,Jon,BLAIKIE,Agnes,BLAIKIE,1734-09-11,Ross,corn & meal dealer,MEWES,M,wine porter
rec-2390-org,George,TYKES,Jessie,TYKES,1754-06-15,Neil,tailor,SMITH,M,farmer
rec-2391-dup-0,John,TWZIZEL,Mary,TWIZZEL,1767-09-29,Edward,engineman,EDWARDS,M,indian police
rec-2392-org,Agnes,BOON,Jane,BOON,1754-09-04,John,labourer,SUTTON,F,surgeon
rec-2393-org,Mary,CARD,Williamina,CARD,1760-12-05,Robert,soldier,TUNICLIFFE,F,ag lab
rec-2394-org,Mary,BURDEN,Annie,BURDEN,1754-08-27,John,collier,ROGERS,F,cycle polisher
rec-2395-org,Jessie,KAY,Agnes,KAY,1753-12-23,James,gardener,STOGDEN,F,school teacher
rec-2396-dup-0,Thomaz,ANDERSON,Lizzie,ANDERSON,1753-06-07,James,bookbinder,BOOTH,M,nailor
rec-2397-dup-0,Johm,FINNEY,Annie,FINNEY,1753-07-04,Joseph,cloth finisher,HOLDSWORTH,M,servant
rec-2398-dup-0,Aleander,RIDGWAY,Marjory,RIDGWAY,1754-01-24,Henry,inn keeper,SMITH,M,engraver
rec-2399-org,Mary,MCKINGIE,Isabella,MCKINGIE,1752-08-18,Charles,grocer,FLINN,F,gardener
rec-24-org,David,ODELL,Isabella,ODELL,1725-05-28,David,mason,CATER,M,farmer
rec-240-org,Jane,MARSHALL,Maggie,MARSHALL,1732-10-23,Arthur,tenant farmer,SLEEMAN,F,railway foreman
rec-2400-org,D,MCKINGIE,Isabella,MCKINGIE,1752-08-18,Charles,grocer,FLINN,M,gardener
rec-2401-org,Mary,WOOD,Agnes,WOOD,1753-12-09,Thomas,shoemaker,MANSON,F,inspector
rec-2402-org,Peter,MCKAY,Margaret,MCKAY,1762-11-08,Gabriel,engineers storeman,TAPLEY,M,coach builder
rec-2403-org,Henry,WALKER,Mary,WALKER,1754-11-12,Willm,farmer,KING,M,commercial traveller
rec-2404-dup-0,Fracncis,HALE,Mary,HALE,1753-11-28,James,merchant,LAWRENCE,M,piece taker in
rec-2405-org,Mary,LOVELADY,Isabella,LOVELADY,1757-04-23,James,farmer,CHAMBERS,F,naval officer
rec-2406-dup-0,Jamet,REEVES,Mary,REEVES,1752-11-30,Malcolm,labourer,WEBB,F,lighterman
rec-2407-dup-0,Elizaveth,LAWRANCE,Margaret,LAWRANCE,1753-02-25,Andrew,iron moulder,JONES,F,farmer
rec-2408-org,Alexander,CHAPMAN,Janet,CHAPMAN,1754-07-21,Alexr,joiner,HOWARD,M,railway porter
rec-2409-org,John,ODELL,Isabella,ODELL,1753-11-18,David,servant,COLE,M,carpenter
rec-241-org,Alexr,SAFEGUARD,Ellen,SAFEGUARD,1728-01-08,William,labourer,HOLLINS,M,farmer
rec-2410-org,David,ODELL,Isabella,ODELL,1753-11-18,David,servant,COLE,M,carpenter
rec-2411-org,John,SAUNDERS,Mary,SAUNDERS,1752-09-14,James,weaver,WAILES,M,house servant
rec-2412-org,Jessie,BALDRY,Ann,BALDRY,1755-05-21,William,fish salesman,PILSBURY,F,ropemaker
rec-2413-org,Mary,HAYSE,Mary,HAYSE,1758-01-05,David,joiner,JONES,F,railway engineer
rec-2414-org,William,SAUNDERS,Margaret,SAUNDERS,1760-01-03,William,farmer,STEVEN,M,collier
rec-2415-org,David,CAMPBELL,Margaret,CAMPBELL,1753-01-09,Thomas,carpenter,DOWRICK,M,woodman
rec-2416-org,Janet,CHEW,Catherine,CHEW,1758-01-13,Robert,engineer- master (deceased),GILES,F,innkeeper
rec-2417-org,Rebecca,HOWARTH,Isabella,HOWARTH,1754-11-08,George,hairdresser,CARMICHIEL,F,commercial traveller
rec-2418-org,Jane,HORTON,Mary,HORTON,1753-09-01,Charles,farmer,GREEN,F,brush maker
rec-2419-org,Robert,TURNBULL,Hellen,TURNBULL,1756-09-20,Alexander,mechanic,WATINSLEY,M,labourer
rec-242-org,Angus,PENNYFATHER,Janet,PENNYFATHER,1731-06-04,David,carpenter,POTTERTON,M,hairdresser
rec-2420-dup-0,Georgina,DODDk,Margaret,DODD,1754-05-02,Hugh,cooper,AUDSLEY,F,dressmaker
rec-2421-org,Archibald,TAYLOR,Isabella,TAYLOR,1759-11-30,Alexander,labourer,BUTLERS,M,labourer
rec-2422-org,John,HALLIWELL,Jane,HALLIWELL,1758-04-10,George,clock maker,RICHARDS,M,carman
rec-2423-dup-0,Jane,SQUIER,Mary,SQUIRE,1756-09-26,Robert,starch worker,PINNOCK,F,carpenter
rec-2424-dup-0,Anw,BURNLEY,Ellen,BURNLEY,1754-11-11,John,corn miller,LEATHERBARROW,F,gardener
rec-2425-dup-0,Marie,JACKSON,Jemima,JACKSON,1754-09-07,Neil,munition head gouger,WITHAM,F,labourer
rec-2426-dup-0,Wiliam,MAUNDERS,Jane,MAUNDERS,1755-08-22,Alexander,baker,MARTHEDEN,M,labourer
rec-2427-org,George,HOUSEMAN,Emma,HOUSEMAN,1753-04-25,Wm,parish clerk,DOWLING,M,baptist minister
rec-2428-org,Matilda,ISAACS,Isa,ISAACS,1761-06-09,George,gardener,JOHNSTON,F,lithographic printer
rec-2429-org,Janet,SHAFTOE,Mary,SHAFTOE,1761-07-09,David,farmer,GODBOLT,F,cordwainer
rec-243-org,Janet,JONES,Robertina,JONES,1729-04-23,William,headmaster - board school,TUGOLD,F,collier
rec-2430-org,Thomas,SHAFTOE,Mary,SHAFTOE,1761-07-09,David,farmer,GODBOLT,M,cordwainer
rec-2431-org,William,RICHARDSON,Catherine,RICHARDSON,1759-02-03,John,master tailor,BARNES,M,secretary
rec-2432-org,Jane,LISLE,Elizabeth,LISLE,1762-04-20,John,house decorator,FERNEYHOUGH,F,lab
rec-2433-org,George,CLAXTON,Mary,CLAXTON,1755-02-09,John,joiner,CLINCH,M,servant
rec-2434-org,Betsy,THOMPSON,Margaret,THOMPSON,1761-06-13,Charles,labourer,STUBBS,F,shoemaker
rec-2435-org,Willia,PEACH,Amelia,PEACH,1755-09-17,James,comptometer operator,PIERCE,M,ag lab
rec-2436-org,Jane,ELAM,Alice,ELAM,1754-07-16,Edward,tea dealer,MCQUADE,F,baker
rec-2437-org,David,MACBEAN,Jane,MACBEAN,1757-04-20,Niel,servant,BARTON,M,cabinet maker
rec-2438-org,James,FRANKLIN,Agnes,FRANKLIN,1753-08-06,Robert,farmer,MCBRIDE,M,contractor in colliery
rec-2439-org,Jane,GOLLIN,Isabella,GOLLIN,1755-04-07,William,stuff singer,CRAMOND,F,ironstone labourer
rec-244-org,Ellen,PEARSE,Catherine,PEARSE,1730-07-11,William,shoemaker,KENNEDY,F,flour meal miller
rec-2440-org,Willia,WEEDHAM,Jane,WEEDHAM,1768-05-30,John,wall paper 20 colour printer,NEAL,M,merchant seaman
rec-2441-org,Peter,BRIGHTWELL,Margaret,BRIGHTWELL,1756-09-24,Duncan,factory cleaner,BIRCHENOUGH,M,fish salesman
rec-2442-org,Jessie,HARLING,Jane,HARLING,1754-10-24,John,labourer,VANDENBERG,F,farm lab
rec-2443-dup-0,Janet,WOOLNOUGH,Georgina,WOOLNOUGH,1758-11-19,John,french polisher,POBLEY,F,farmer
rec-2444-org,Daniel,LANDRIGAN,Mary,LANDRIGAN,1754-06-07,John,mariner,BUTLER,M,labourer
rec-2445-org,Mary,VAUGHAN,Elizabeth,VAUGHAN,1758-07-19,Thomas,butler,BOREHAM,F,domestic servant
rec-2446-org,John,KERR,Mary,KERR,1752-10-22,John,servant,FARROW,M,railway pointsman
rec-2447-org,George,LANE,Elizabeth,LANE,1754-09-13,William,hairdresser,SMITH,M,lighterman
rec-2448-org,Thomas,BUZZLE,Marion,BUZZLE,1754-11-04,John,rope maker,EDWARDS,M,farmer
rec-2449-org,Betsy,NEVISON,Isabella,NEVISON,1757-06-01,Andrew,farmer,WEBOURNE,F,type founder
rec-245-org,Margaret,MEADOWCROFT,Janet,MEADOWCROFT,1732-01-22,Thomas,canal boat builder,TILBROOK,F,ag lab
rec-2450-org,Robt,ROBERTSON,Nicholas,ROBERTSON,1755-12-03,Francis,lab,ABRAMS,M,farmer
rec-2451-dup-0,Dabid,WEBBER,Mary,WEBBER,1760-03-22,John,pig dealer,ROBSON,M,gardener
rec-2452-dup-0,John,COOPfR,Agnes,COOPER,1755-11-06,Peter,carpet designer,HARRIS,M,domestic servant
rec-2453-dup-0,Jess9e,MORGANS,Harriet,MORGANS,1758-05-31,Peter,clothier,RUNDALL,F,needlewoman
rec-2454-org,William,MCDEVITT,Agnes,MCDEVITT,1764-11-16,Thomas,ag lab,DAY,M,carpenter
rec-2455-org,Jane,CARTER,Margaret,CARTER,1757-07-08,Will,carpenter,MCKIRDY,F,ag lab
rec-2456-dup-0,Aknes,HEARN,Kate,HEARN,1758-08-04,William,joiner,BAILY,F,rector
rec-2457-org,Jane,LOVELL,Mary,LOVELL,1760-11-18,Peter,government clerk- gpo,FURBER,F,carpenter
rec-2458-dup-0,Aknes,VERNON,Bessie,VERNON,1755-11-16,David,stone mason,MANSFIELD,F,farmer
rec-2459-org,Isabella,SHEPHERD,Margaret,SHEPHERD,1756-02-11,Willia,file cutter,MARMADURADS,F,ag lab
rec-246-dup-0,Lillu,BEAUMONT,Jeannie,BEAUMONT,1732-09-29,James,farmer,TYLOR,F,stationary engineman
rec-2460-org,M,JOHNSON,Isabella,JOHNSON,1753-11-04,James,husbandman,COLEMAN,F,labourer
rec-2461-org,Agnes,JOHNSON,Isabella,JOHNSON,1753-11-04,James,husbandman,COLEMAN,F,labourer
rec-2462-org,James,NOWLAN,Hannah,NOWLAN,1758-08-20,James,engineer,CULLUM,M,signalman
rec-2463-org,John,ASTLE,Hannah,ASTLE,1754-02-11,Murdo,miner,RICHARDS,M,farmer
rec-2464-org,Mary,BURFIELD,Mary,BURFIELD,1754-02-17,William,domestic cook,KINLOCH,F,lab
rec-2465-org,George,HEATH,Margaret,HEATH,1753-07-26,John,milkman,GRAY,M,indep means
rec-2466-org,Jannet,BREALY,Margaret,BREALY,1757-09-20,Adam,engineer,VICCARS,F,chocolate factory worker
rec-2467-org,Eliza,WEDMAN,Agnes,WEDMAN,1759-07-23,James,lab,GREIG,F,groom
rec-2468-org,Ann,SIMS,Janet,SIMS,1759-08-30,Angus,commercial clerk,GARDINER,F,railway porter
rec-2469-org,Marjory,BRADLEY,Elizabeth,BRADLEY,1761-03-23,Daniel,ag lab,LEE,F,draper
rec-247-org,Isabella,FLINN,Helen,FLINN,1728-10-17,John,printer,OCALLIHAN,F,glass worker
rec-2470-org,James,SOUTHWORTH,Helen,SOUTHWORTH,1753-09-22,James,farmer,C,M,joiner
rec-2471-org,Thomas,SMITH,Lizzie,SMITH,1753-07-10,Thomas,joiner,ARNELL,M,joiner
rec-2472-dup-0,Hungh,BARTLETT,Marion,BARTLETT,1754-02-20,William,labourer,LIVESEY,M,ag lab
rec-2473-org,Alfred,EFFLAND,Janet,EFFLAND,1753-09-17,John,pub worker,SANDERSON,M,carpenter
rec-2474-org,Ann,BALDRY,Mary,BALDRY,1755-05-04,John,newspaper proprietor,SARGENT,F,milliner
rec-2475-org,Jeanie,ASHMER,Margaret,ASHMER,1753-10-24,Thomas,cabinet maker,COOKE,F,mariner
rec-2476-org,Robert,LEE,Margt,LEE,1754-03-02,George,coachman,MCDONALD,M,gardener
rec-2477-org,Ann,LAMB,Isabella,LAMB,1755-05-28,William,shoemaker,NOON,F,farmer
rec-2478-dup-0,Thomss,WILLIAMS,Violet,WILLIAMS,1753-02-06,David,labourer,SAYER,M,bombadier- royal field artillery
rec-2479-dup-0,Mar,BYE,Helen,BYE,1756-01-29,John,gardener,JEPSON,F,railway signalman
rec-248-org,Mary,FOX,Mary,FOX,1730-08-11,Alexander,quarryman,SCOTT,F,collector
rec-2480-org,Honora,SILVESTER,Margaret,SILVESTER,1754-07-04,Richard,shopkeeper,ALDRICK,F,ag lab
rec-2481-org,Robert,SILVESTER,Margaret,SILVESTER,1754-07-04,Richard,shopkeeper,ALDRICK,M,ag lab
rec-2482-org,Henry,OGDEN,Emily,OGDEN,1761-11-21,Robert,farm servant,CUNINGHAM,M,labourer
rec-2483-dup-0,Rboert,TALBOT,Mary,TALBOT,1753-05-13,John,painter and decorator,SMITH,M,secretary to engineering company
rec-2484-org,Willia,GLAISHER,Elizabeth,GLAISHER,1753-09-17,James,cordwainer,WARD,M,book keeper
rec-2485-org,Neil,HAYTON,Johanna,HAYTON,1756-12-29,Andrew,fitter,ANDERSON,M,carpenter
rec-2486-org,Helen,ADAM,Jane,ADAM,1759-07-01,Alexander,carpenter,MARKS,F,infants teacher
rec-2487-org,Eliza,BLACKFORD,Margaret,BLACKFORD,1753-03-25,William,designer,SUTTON,F,yeoman
rec-2488-org,Andrew,HUGHES,Jessie,HUGHES,1756-08-17,Robert,farmer's daughter,GASKEL,M,bootmaker
rec-2489-dup-0,William,DARIN,Martha,DARKIN,1756-05-17,John,nurse,LETCHFORD,M,marine store dealer
rec-249-org,Bridget,CHUBB,Margaret,CHUBB,1734-10-11,Patrick,builder,KENWORTH,F,farmer
rec-2490-org,Jane,TWIGGE,Christina,TWIGGE,1756-10-13,Will,book publisher,ROWELL,F,tailor
rec-2491-org,Margaret,HUNT,Mary,HUNT,1763-06-03,Mickael,gardener,MCPHERSON,F,bank manager
rec-2492-org,John,GOYMER,Catherne,GOYMER,1755-01-28,Archibald,dressmaker,GEORGE,M,slate quarryman
rec-2493-org,Catherine,CUTLER,Mary,CUTLER,1759-01-28,James,truck farmer,CROSLAND,F,tailoress
