rec-id,FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
rec-2720-org,Janet,BYE,F,1762-07-02,Peter,BYE,compositor,Elizabeth,MILLAR,bricklayer
rec-2721-org,Colin,BROWN,M,1763-05-08,W,BROWN,weaver,Isabella,DUNN,draper
rec-2722-org,Elizabeth,THOMPSON,F,1761-02-23,Jas,THOMPSON,butcher,Agnes,MCMILLAN,farmer
rec-2723-dup-0,Jon,MCDONALD,M,1762-10-05,Malcolm,MCDONALD,farmer,Margaret,GILLIT,traveller
rec-2723-org,John,MCDONALD,M,1762-10-05,Malcolm,MCDONALD,farmer,Margaret,GILLIT,traveller
rec-2724-org,Mary,DUDLEY,F,1762-01-01,James,DUDLEY,labourer,Mary,BRUCE,ag lab
rec-2725-dup-0,Elizabetn,BARKER,F,1761-11-11,Samuel,BARKER,grocer,Charlotte,WARD,railway labourer
rec-2725-org,Elizabeth,BARKER,F,1761-11-11,Samuel,BARKER,grocer,Charlotte,WARD,railway labourer
rec-2726-org,Annabella,LAMB,F,1766-12-04,Thomas,LAMB,wool mill worker,Maryann,WYCH,sweep
rec-2727-org,Robert,VAUGHAN,M,1764-09-15,Thomas,VAUGHAN,master baker,Allison,PALMER,lab
rec-2728-org,Margaret,BROWN,F,1762-09-02,Alexander,BROWN,weaver,Mary,MURRAY,agent for kenmare estates
rec-2729-org,Allan,MIRRYFIELD,M,1760-06-18,Ewen,MIRRYFIELD,lab,Mary,CAMERON,mason
rec-273-dup-0,Jatmes,MORRIS,M,1736-05-23,John,MORRIS,farmer,Margaret,MILLER,school attendance officer
rec-273-org,James,MORRIS,M,1736-05-23,John,MORRIS,farmer,Margaret,MILLER,school attendance officer
rec-2730-org,Christina,MILLETT,F,1763-04-01,George,MILLETT,saddler,Margret,YELLARD,lab
rec-2731-org,George,MELLOR,M,1763-12-07,Peter,MELLOR,journalist,Agnes,JAMIESON,mason
rec-2732-dup-0,Javes,CLOUGH,M,1762-09-17,Angus,CLOUGH,agent,Elizabeth,ADY,iron moulder
rec-2732-org,James,CLOUGH,M,1762-09-17,Angus,CLOUGH,agent,Elizabeth,ADY,iron moulder
rec-2733-dup-0,Jon,STARKIE,M,1764-06-15,John,STARKIE,railway goods clerk,Alice,MCINNES,carpenter
rec-2733-org,John,STARKIE,M,1764-06-15,John,STARKIE,railway goods clerk,Alice,MCINNES,carpenter
rec-2734-dup-0,Elizbaeth,BAILEY,F,1771-06-26,Finlay,BAILEY,lab,Mary,GOLDSMITH,lighterman
rec-2734-org,Elizabeth,BAILEY,F,1771-06-26,Finlay,BAILEY,lab,Mary,GOLDSMITH,lighterman
rec-2735-org,Elizabeth,WHITE,F,1766-05-02,Andrew,WHITE,hotel employee,Agnes,HICKINGBOTHAM,tailor & out fitter
rec-2736-org,Helen,DART,F,1766-03-08,James,DART,domestic servant,Ann,HODGSON,labourer
rec-2737-org,Mary,SKEAD,F,1765-05-26,Wm,SKEAD,labourer,Charlotte,HANDFORD,ploughman
rec-2738-org,James,RILEY,M,1764-11-13,Henry,RILEY,clerk,Bridget,JOHNSON,civil engineer
rec-2739-org,Ellen,NICHOLSON,F,1761-05-04,James,NICHOLSON,ag lab,Christina,BRANAGAN,manager of furnishing house
rec-274-org,Elizabeth,WINTERBOTTOM,F,1740-01-10,John,WINTERBOTTOM,chairmaker,Jean,GRIFFIN,coach proprietor
rec-2740-org,George,LITTLE,M,1761-01-18,James,LITTLE,inspector,Annie,RICHARDS,lace maker
rec-2741-org,Isabella,ROBSON,F,1765-07-06,Phineas,ROBSON,printer,Jane,KENNSLEY,brushmaker
rec-2742-org,Mary,RACKHAM,F,1763-10-28,David,RACKHAM,gardener,Mary,ADAMS,joiner
rec-2743-org,Cathy,ADAMSON,F,1762-09-14,John,ADAMSON,labourer,Catherine,CARTER,iron striker
rec-2744-org,James,COLLIS,M,1759-11-20,John,COLLIS,lab,Mary,ARMSTRONG,grocer
rec-2745-dup-0,William,GRAT,M,1766-01-29,John,GRANT,foreman platelayer,Georgeing,EDWARDS,miner
rec-2745-org,William,GRANT,M,1766-01-29,John,GRANT,foreman platelayer,Georgeing,EDWARDS,miner
rec-2746-org,Adam,GRANT,M,1766-01-29,John,GRANT,foreman platelayer,Georgeing,EDWARDS,miner
rec-2747-org,Archibald,DAVIES,M,1761-08-19,Alexander,DAVIES,farmer,Annie,PAYNE,labourer
rec-2748-org,Elizabeth,ARCHER,F,1768-08-22,James,ARCHER,hotel keeper,Jane,SANDERS,clerk
rec-2749-org,John,LANDISH,M,1762-09-10,John,LANDISH,licensed victualler,Ellen,IRVINE,blacksmith
rec-275-org,John,MAKEPIECE,M,1738-12-10,George,MAKEPIECE,dressmaker,Eliza,HUMBLE,bricklayer
rec-2750-org,Margaret,RIEVERTS,F,1762-04-07,George,RIEVERTS,ropemaker,Elizabeth,BENNETT,army officer
rec-2751-org,James,BOLTON,M,1765-01-29,John,BOLTON,husbandman,Mary,MORGAN,seaman rn
rec-2752-org,Alexander,WALTON,M,1760-04-28,Thos,WALTON,brassfounder,Elizabeth,TREDWELL,farm labourer
rec-2753-org,Gideon,LANE,M,1770-12-21,James,LANE,stockbroker,Mary,BAUCHOP,technical civil servant
rec-2754-org,Mary,PENDLETON,F,1761-10-26,William,PENDLETON,domestic servant,Helen,SCOTT,carpenter
rec-2755-org,Mary,ANDERSON,F,1765-11-25,Joseph,ANDERSON,bootmaker,Isabella,MORRISON,lighterman
rec-2756-org,Janet,FAULCONER,F,1762-07-11,Hugh,FAULCONER,blacksmith,Agnes,WOOD,rsm soldier
rec-2757-org,Margaret,LLOYD,F,1762-05-12,David,LLOYD,designer,Susina,HARLE,fisherman
rec-2758-org,James,LLOYD,M,1762-05-12,David,LLOYD,designer,Susina,HARLE,fisherman
rec-2759-org,Grace,LORD,F,1768-02-01,Arch,LORD,plumber,Annie,FEILDWICK,hotel keeper
rec-276-org,Margaret,MAHER,F,1737-07-09,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
rec-2760-org,Jane,SOUTAR,F,1761-11-09,Samuel,SOUTAR,labourer,Elizabeth,SWEETMAN,bottlemaker
rec-2761-org,Isabella,SAVILLE,F,1761-10-01,Robert,SAVILLE,factory worker,Jessie,BEADEN,captain of vessels
rec-2762-org,Margaret,RADE,F,1764-02-10,James,RADE,cordwainer,Marge,TAYLOR,cordwainer
rec-2763-dup-0,Willyam,GALLICKER,M,1766-11-06,Peter,GALLICKER,inspector of railway signals,Ellen,CHALLINOR,army
rec-2763-org,William,GALLICKER,M,1766-11-06,Peter,GALLICKER,inspector of railway signals,Ellen,CHALLINOR,army
rec-2764-dup-0,Jans,BONFIELD,F,1762-07-29,Alex,BONFIELD,farmer,Isabella,KENNARD,dealer
rec-2764-org,Jane,BONFIELD,F,1762-07-29,Alex,BONFIELD,farmer,Isabella,KENNARD,dealer
rec-2765-org,Wineford,DAWKINS,F,1764-01-26,Alexr,DAWKINS,farmer,Eliza,DAVIES,basket maker
rec-2766-org,Peter,PLOWMAN,M,1763-06-27,James,PLOWMAN,dairy owner,Ann,TOPHAM,butcher
rec-2767-org,John,BIRRELL,M,1763-11-23,William,BIRRELL,vicemaker,Robina,WILCOCK,excise officer
rec-2768-org,David,TWISSELL,M,1772-05-01,John,TWISSELL,mechanical engineer,Jessie,WORDIE,clerk
rec-2769-org,Robert,DAVIES,M,1767-03-19,William,DAVIES,schoolmaster,Elizabeth,LIFTON,dental surgeon
rec-277-org,Mary,MAHER,F,1737-07-09,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
rec-2770-org,Agnes,SIMONS,F,1764-12-25,James,SIMONS,labourer,Annie,MAY,gents outfitter
rec-2771-org,Hannah,GAZZARD,F,1768-05-16,Robert,GAZZARD,domestic servant,Isabella,CULLEY,miner
rec-2772-org,James,GAZZARD,M,1768-05-16,Robert,GAZZARD,domestic servant,Isabella,CULLEY,miner
rec-2773-org,Grace,RICHARDS,F,1767-02-10,James,RICHARDS,coal miner,Euphema,THOMAS,clerk
rec-2774-org,Peter,STRINGER,M,1763-04-17,John,STRINGER,cotton spinner,Agnes,COOK,dressmaker
rec-2775-org,Euphema,MOORE,F,1763-11-12,Robert,MOORE,weaver (woollen),Janet,LYNAM,printer's compositor
rec-2776-dup-0,Jon,ROW,M,1769-09-10,William,ROW,fustian cutter,Rachel,RIPPER,rope maker
rec-2776-org,John,ROW,M,1769-09-10,William,ROW,fustian cutter,Rachel,RIPPER,rope maker
rec-2777-dup-0,John,WILCOXENx,M,1762-09-14,Hugh,WILCOXEN,platelayer,Sarah,CREE,lab
rec-2777-org,John,WILCOXEN,M,1762-09-14,Hugh,WILCOXEN,platelayer,Sarah,CREE,lab
rec-2778-org,James,TWISSELL,M,1761-04-05,Archibald,TWISSELL,postmaster,Cecilia,FITTON,labourer
rec-2779-org,Ann,MATHESON,F,1762-12-19,Alexander,MATHESON,farmer,Marion,IBBOTSON,domestic cook
rec-278-org,Mary,LORD,F,1737-01-07,George,LORD,photographer,Susan,BAKER,manufacturer
rec-2780-dup-0,George,DOVLnNG,M,1763-11-07,John,DOVLING,lorry driver,Agnes,OVENDEN,warehouseman
rec-2780-org,George,DOVLING,M,1763-11-07,John,DOVLING,lorry driver,Agnes,OVENDEN,warehouseman
rec-2781-org,Agnes,STUBBS,F,1767-12-20,Alexander,STUBBS,labourer,Mary,GIBB,lab
rec-2782-org,Mary,HOWARTH,F,1766-02-15,David,HOWARTH,colliery manager,Isabella,MARLYN,gardener
rec-2783-org,Andrew,GRAHAM,M,1762-05-03,John,GRAHAM,labourer,Francis,S,vestry clerk
rec-2784-org,Jane,BRANNAN,F,1765-06-03,George,BRANNAN,carter,Ann,SCHULEN,butcher
rec-2785-org,Jane,BOWMAN,F,1763-01-28,James,BOWMAN,labourer,Helen,WHYTE,servant
rec-2786-org,George,BAKER,M,1767-05-21,Robert,BAKER,army sergeant,Helen,GAY,stenotyper
rec-2787-dup-0,Willsam,PAINE,M,1763-03-27,James,PAINE,labourer,Margaret,BROWNLOW,labourer
rec-2787-org,William,PAINE,M,1763-03-27,James,PAINE,labourer,Margaret,BROWNLOW,labourer
rec-2788-org,John,BEADDOCK,M,1762-11-28,Philip,BEADDOCK,cordwainer,Jeanie,CARRICK,domestic servant
rec-2789-dup-0,Johnb,KILBEY,M,1769-04-30,Alexander,KILBEY,assistant gown hand in couture fashion house,Barbara,WRIGHT,labourer in hm dockyard
rec-2789-org,John,KILBEY,M,1769-04-30,Alexander,KILBEY,assistant gown hand in couture fashion house,Barbara,WRIGHT,labourer in hm dockyard
rec-279-org,Catherine,CORNER,F,1742-03-08,Donald,CORNER,chargehand/foreman,Marion,SCHOLES,bootmaker
rec-2790-org,Hugh,KEEP,M,1763-06-22,John,KEEP,cab driver,Christina,BENNETT,boilermaker
rec-2791-org,Jeanie,LEWIS,F,1761-04-19,James,LEWIS,coal dealer,Elsie,CARTER,master shoemaker
rec-2792-org,Agnes,CLARKE,F,1763-04-10,George,CLARKE,operative chemist,Margaret,NEWELL,nailer
rec-2793-org,David,CROOKER,M,1762-03-17,Thomas,CROOKER,general servant,Christina,NEWMAN,gardener
rec-2794-org,William,MUIR,M,1762-12-25,William,MUIR,lab,Marion,DREWRY,inn/hotel keeper
rec-2795-org,Agnes,JACKSON,F,1765-06-07,Peter,JACKSON,clothworker,Christina,PEARSE,baker
rec-2796-org,Catherine,LINNELL,F,1764-12-27,Alexander,LINNELL,auctioneer's clerk,Margaret,JEFFREY,farmer
rec-2797-org,Marion,LANE,F,1772-02-18,Thomas,LANE,wool mill hand,Jane,BOOTH,farmer
rec-2798-org,Margaret,LANE,F,1772-02-18,Thomas,LANE,wool mill hand,Jane,BOOTH,farmer
rec-2799-dup-0,Patrick,PRUDENu,M,1764-04-28,John,PRUDEN,shipping clerk,Johanna,BROWN,solicitor
rec-2799-org,Patrick,PRUDEN,M,1764-04-28,John,PRUDEN,shipping clerk,Johanna,BROWN,solicitor
rec-28-org,Donald,GREEN,M,1722-11-07,James,GREEN,smith,Jane,WILLIAMS,brickmaker
rec-280-org,Annie,THOMAS,F,1734-10-08,Samuel,THOMAS,landowner,Christina,GREENAWAY,nurseryman
rec-2800-org,William,PRUDEN,M,1764-04-28,John,PRUDEN,shipping clerk,Johanna,BROWN,solicitor
rec-2801-org,Alexander,ONSLOW,M,1765-04-10,Robert,ONSLOW,lab,Elizabeth,STEDMAN,narrow ribbon handloom weaver
rec-2802-org,Helen,ONSLOW,F,1765-04-10,Robert,ONSLOW,lab,Elizabeth,STEDMAN,narrow ribbon handloom weaver
rec-2803-org,Archibald,SMITH,M,1763-08-09,Wiliam,SMITH,labourer,Margaret,TROUP,railway time keeper
rec-2804-org,Margt,RIVIS,F,1771-07-13,John,RIVIS,baker,Euphemia,BLOMFIELD,laundress
rec-2805-org,Margaret,HOLLAND,F,1763-09-22,George,HOLLAND,cloth dresser,Mary,PEARTON,coal merchant
rec-2806-org,Margaret,ALEXANDER,F,1768-07-23,Robert,ALEXANDER,sawyer,Marion,ALLEN,carter
rec-2807-org,George,TIPLING,M,1764-11-19,Thomas,TIPLING,ag lab,Annie,WILSON,labourer
rec-2808-org,Jane,CALVERT,F,1763-07-08,John,CALVERT,farmer,Marion,MILLER,labourer
rec-2809-dup-0,Isabekla,THOMAS,F,1776-09-12,Edward,THOMAS,piermaster,Helen,CHALIS,basket maker
rec-2809-org,Isabella,THOMAS,F,1776-09-12,Edward,THOMAS,piermaster,Helen,CHALIS,basket maker
rec-281-org,James,MCNEILL,M,1741-05-04,Robert,MCNEILL,farmer,Catherine,DOWLING,carpenter
rec-2810-dup-0,Thomaa,STEDMAN,M,1773-09-03,James,STEDMAN,ratefixer at electrical engineers,Isabella,LAGG,carpenter
rec-2810-org,Thomas,STEDMAN,M,1773-09-03,James,STEDMAN,ratefixer at electrical engineers,Isabella,LAGG,carpenter
rec-2811-org,Christina,LANGLAND,F,1763-12-29,Robert,LANGLAND,plumber,Barbara,WALSH,carpenter
rec-2812-dup-0,Saraj,PHILIPS,F,1763-07-08,Andrew,PHILIPS,farmer,Elizabeth,PRIEST,ag lab
rec-2812-org,Sarah,PHILIPS,F,1763-07-08,Andrew,PHILIPS,farmer,Elizabeth,PRIEST,ag lab
rec-2813-org,John,BEANTON,M,1764-04-30,Alexander,BEANTON,whip maker,Catherine,GLADSTON,real estate agent
rec-2814-org,William,BEANTON,M,1764-04-30,Alexander,BEANTON,whip maker,Catherine,GLADSTON,real estate agent
rec-2815-dup-0,Joln,ASHWORTH,M,1763-06-06,Archd,ASHWORTH,ag lab,Elizabeth,TELFER,coal miner
rec-2815-org,John,ASHWORTH,M,1763-06-06,Archd,ASHWORTH,ag lab,Elizabeth,TELFER,coal miner
rec-2816-dup-0,Dafid,HIGGITT,M,1763-10-09,Alexander,HIGGITT,contractor,Betsy,MARCH,farmer
rec-2816-org,David,HIGGITT,M,1763-10-09,Alexander,HIGGITT,contractor,Betsy,MARCH,farmer
rec-2817-dup-0,Jamet,HORNLEY,F,1763-04-13,Willia,HORNLEY,labourer,Agnes,HILL,coach builder
rec-2817-org,Janet,HORNLEY,F,1763-04-13,Willia,HORNLEY,labourer,Agnes,HILL,coach builder
rec-2818-org,Jane,PIGGIE,F,1766-10-19,William,PIGGIE,gas works labourer,Mary,TEMPERLY,gardener
rec-2819-dup-0,Jon,MIDDLETON,M,1766-04-08,Thomas,MIDDLETON,joiner,Margaret,RICH,farmer
rec-2819-org,John,MIDDLETON,M,1766-04-08,Thomas,MIDDLETON,joiner,Margaret,RICH,farmer
rec-282-org,Isabella,FOURACRE,F,1738-01-08,John,FOURACRE,shopkeeper,Margaret,MALPAS,weaver
rec-2820-dup-0,Ejdward,COULSON,M,1770-02-04,James,COULSON,seamstress,Jane,WHITE,plasterer
rec-2820-org,Edward,COULSON,M,1770-02-04,James,COULSON,seamstress,Jane,WHITE,plasterer
rec-2821-org,Elizabth,STEWART,F,1763-10-06,David,STEWART,coal miner,Jessie,DAVIES,farmer
rec-2822-org,Chas,JINKS,M,1762-10-05,Louis,JINKS,lab,Jemima,CRACKRICH,customs officer
rec-2823-org,Elizabeth,CAMPBELL,F,1765-10-31,David,CAMPBELL,brick maker,Flora,BLACKETT,electrical works lab
rec-2824-org,James,HORWOOD,M,1762-03-27,David,HORWOOD,postboy,Eliz,KETTLETON,carpenter
rec-2825-org,John,CHRISTOPHERS,M,1762-01-19,Duncan,CHRISTOPHERS,mariner,Ann,AINSCOUGH,stonemason
rec-2826-dup-0,Jaes,TROSS,M,1762-06-12,John,TROSS,labourer,Euphemia,WRIGHT,husbandman
rec-2826-org,James,TROSS,M,1762-06-12,John,TROSS,labourer,Euphemia,WRIGHT,husbandman
rec-2827-org,Will,WHEELER,M,1763-04-15,Will,WHEELER,mason,Sarah,RIDINGS,hosier
rec-2828-dup-0,Amela,YEATES,F,1763-12-17,Thos,YEATES,railway porter,Elizabeth,HOPKINS,housemaid
rec-2828-org,Amelia,YEATES,F,1763-12-17,Thos,YEATES,railway porter,Elizabeth,HOPKINS,housemaid
rec-2829-org,Thomas,COLING,M,1763-07-04,John,COLING,miner,Mary,RATCLIFFE,servant
rec-283-dup-0,Isabella,BAKEyR,F,1738-12-16,William,BAKER,cordwainer,Elizebath,HALL,ag lab
rec-283-org,Isabella,BAKER,F,1738-12-16,William,BAKER,cordwainer,Elizebath,HALL,ag lab
rec-2830-org,Jane,LEISH,F,1765-03-11,Henry,LEISH,compositor,Georgina,HARDY,medical practitioner
rec-2831-org,Elizabeth,BULLOCK,F,1768-03-17,Willia,BULLOCK,joiner,Isabella,BETTS,carpenter
rec-2832-org,Agnes,WARNER,F,1761-07-20,Andrew,WARNER,smith,Agnes,DOWNHAMS,shale miner
rec-2833-dup-0,Jessie,MOOROUSE,F,1764-11-10,Robert,MOORHOUSE,master shoemaker,Catherine,CARRADUS,housemaid
rec-2833-org,Jessie,MOORHOUSE,F,1764-11-10,Robert,MOORHOUSE,master shoemaker,Catherine,CARRADUS,housemaid
rec-2834-org,Ann,NEWMAN,F,1763-05-05,James,NEWMAN,servant,Maria,HARRIS,hardware & colour merchant
rec-2835-org,Catherine,CURAY,F,1766-03-02,John,CURAY,carpenter,Annie,CALVERT,harness maker
rec-2836-org,Ann,PHILLIPPE,F,1762-04-27,Robert,PHILLIPPE,servant,Isabel,KING,reeler
rec-2837-org,James,PAUL,M,1762-03-29,Benjamin,PAUL,farmer,Ann,BENN,labourer
rec-2838-dup-0,Anh,WHATTON,F,1764-12-26,Jas,WHATTON,council gardener,Eliza,GUTTRIDGE,lieutenant - highland regiment
rec-2838-org,Ann,WHATTON,F,1764-12-26,Jas,WHATTON,council gardener,Eliza,GUTTRIDGE,lieutenant - highland regiment
rec-2839-dup-0,Wn,AINDOW,M,1770-08-24,Thomas,AINDOW,royal navy steward,Mary,SWAN,tailor
rec-2839-org,Wm,AINDOW,M,1770-08-24,Thomas,AINDOW,royal navy steward,Mary,SWAN,tailor
rec-284-dup-0,Mamy,DAVIES,F,1736-03-26,James,DAVIES,meal miller,Jessie,RAY,welder
rec-284-org,Mary,DAVIES,F,1736-03-26,James,DAVIES,meal miller,Jessie,RAY,welder
rec-2840-org,Catherine,PEARCE,F,1763-10-13,Bernard,PEARCE,mariner,Isabella,TIERNEY,shoemaker
rec-2841-org,John,PEARCE,M,1763-10-13,Bernard,PEARCE,mariner,Isabella,TIERNEY,shoemaker
rec-2842-org,Jane,CLARK,F,1764-07-08,John,CLARK,plasterer,Margaret,COLLIER,farmer
rec-2843-org,Willia,MASON,M,1763-06-28,Walter,MASON,carpenter,Elizabeth,MUNRO,tanner
rec-2844-org,John,WEST,M,1762-06-30,John,WEST,brickmaker,Mary,MARCH,farmer
rec-2845-dup-0,Isabela,WATSON,F,1766-05-09,James,WATSON,labourer,Mary,PARKER,coal meter
rec-2845-org,Isabella,WATSON,F,1766-05-09,James,WATSON,labourer,Mary,PARKER,coal meter
rec-2846-org,Janet,CONWAY,F,1769-12-17,George,CONWAY,baker & confectioner,Margaret,MACGREGOR,lacemaker
rec-2847-org,Robert,PEARSON,M,1764-02-17,Will,PEARSON,labourer,Susan,BEELEY,housemaid
rec-2848-org,Agnes,HACKLETON,F,1763-03-28,Henry,HACKLETON,shoemaker,Margaret,NEWTON,farmer
rec-2849-org,John,LYE,M,1763-11-07,Andrew,LYE,stone mason,Barthea,THOMAS,machinist shoe industry
rec-285-org,Bella,HILL,F,1741-10-16,John,HILL,chainmaker,Mary,HOWEL,boilermaker
rec-2850-dup-0,Alezander,CHUGG,M,1765-05-14,George,CHUGG,shop assistant- grocers,Janet,SURTON,carrier
rec-2850-org,Alexander,CHUGG,M,1765-05-14,George,CHUGG,shop assistant- grocers,Janet,SURTON,carrier
rec-2851-org,Janet,CHUGG,F,1765-05-14,George,CHUGG,shop assistant- grocers,Janet,SURTON,carrier
rec-2852-org,David,ROBINSON,M,1766-10-28,Robert,ROBINSON,labourer,Charlotte,PITTS,tailor
rec-2853-org,Caroline,BETTS,F,1762-05-24,Henry,BETTS,builder,Helen,LEE,farmer
rec-2854-org,Jenny,SWAN,F,1764-02-13,Robert,SWAN,boroughs calculating machine in office,Anne,ALCORN,farmer
rec-2855-org,Alexander,MOORE,M,1766-05-07,William,MOORE,housekeeper,Marjory,LINDSAN,veterinary surgeon
rec-2856-org,Robert,HOOKHAM,M,1762-10-16,James,HOOKHAM,fisherman,Georgina,DEARDEN,chemist
rec-2857-org,Elizabeth,KENCH,F,1777-04-27,Archibald,KENCH,general packer,Margaret,MCGINITY,clothier
rec-2858-org,Mary,KEALY,F,1762-02-26,William,KEALY,fisherman,Florina,GRAY,baker
rec-2859-org,Annie,MASON,F,1764-01-12,Angus,MASON,cabinet maker,Mary,TARR,baptist minister
rec-286-org,Murray,EKINS,M,1735-12-16,Robert,EKINS,mason,Hannah,WALKER,farmer
rec-2860-org,Mary,ROGERS,F,1762-12-13,Henry,ROGERS,porter,Isabella,ROBERTSHAW,domestic servant
rec-2861-org,Francis,SMITH,M,1764-03-17,Thos,SMITH,labourer,Jane,MARTIN,farmer
rec-2862-dup-0,Jmaes,DAY,M,1763-10-27,Thomas,DAY,salesman,Bridget,SMITH,school inspector
rec-2862-org,James,DAY,M,1763-10-27,Thomas,DAY,salesman,Bridget,SMITH,school inspector
rec-2863-org,William,WOOD,M,1765-06-08,James,WOOD,farm labourer,Margaret,WHISTLER,colliery bank manager
rec-2864-org,David,MCKENZIE,M,1764-04-03,John,MCKENZIE,architect,Margt,BRAITHWAITE,ag lab
rec-2865-org,Margaret,SCOTT,F,1766-12-07,Lawrence,SCOTT,stockbroker,Lizzie,DUTTON,farmer
rec-2866-org,Isabella,CLIPSON,F,1763-07-30,Willi,CLIPSON,comber,Margaret,DAVIES,stationers paper ruler
rec-2867-dup-0,Peter,JGAGINS,M,1765-03-09,James,JAGGINS,farmer,Isabella,HILL,servant
rec-2867-org,Peter,JAGGINS,M,1765-03-09,James,JAGGINS,farmer,Isabella,HILL,servant
rec-2868-org,Robert,ROWBERRY,M,1766-12-17,John,ROWBERRY,farmer,Ruth,MORTIMER,coal miner
rec-2869-dup-0,Willam,MCINTYRE,M,1766-10-08,James,MCINTYRE,baker,Jessie,ROBINSON,house painter
rec-2869-org,William,MCINTYRE,M,1766-10-08,James,MCINTYRE,baker,Jessie,ROBINSON,house painter
rec-287-org,John,EKINS,M,1735-12-16,Robert,EKINS,mason,Hannah,WALKER,farmer
rec-2870-dup-0,Willia,BICKNEL,M,1764-06-02,Will,BICKNELL,merchant's foreman,Margt,RICHARDSON,lawyers clerk
rec-2870-org,Willia,BICKNELL,M,1764-06-02,Will,BICKNELL,merchant's foreman,Margt,RICHARDSON,lawyers clerk
rec-2871-org,Mary,JEPSON,F,1764-02-06,Andrew,JEPSON,gardener,Marion,MARTIN,cordwainer
rec-2872-dup-0,Jabe,GOODWIN,F,1765-12-20,Alexander,GOODWIN,school teacher at college,Cath,VERNEY,delivery man
rec-2872-org,Jane,GOODWIN,F,1765-12-20,Alexander,GOODWIN,school teacher at college,Cath,VERNEY,delivery man
rec-2873-org,Alexander,TUCKER,M,1764-03-02,Frederick,TUCKER,farm overseer,Grace,MOTTRAM,carpenter
rec-2874-dup-0,Mayr,THOMPSON,F,1768-08-27,John,THOMPSON,lab,Grace,DAKER,labourer
rec-2874-org,Mary,THOMPSON,F,1768-08-27,John,THOMPSON,lab,Grace,DAKER,labourer
rec-2875-org,Isabella,WILSON,F,1763-08-25,Robert,WILSON,launderer,Janet,LONG,merchant seaman
rec-2876-org,William,LAMBERT,M,1763-08-07,Alexander,LAMBERT,fisherman,Betsy,GOMALL,carpet weaver
rec-2877-org,Cecelia,WARE,F,1767-11-30,Robr,WARE,coachman,Jane,STEPHENS,nailer
rec-2878-org,Magdalene,STEEL,F,1762-06-26,James,STEEL,farmer,Isabella,HALLAS,gardener
rec-2879-org,John,BROWN,M,1765-02-07,John,BROWN,builder,Ann,DEAN,groom
rec-288-dup-0,Sara,HARRIS,F,1737-10-27,John,HARRIS,accountant,Elisabeth,MUDD,printer
rec-288-org,Sarah,HARRIS,F,1737-10-27,John,HARRIS,accountant,Elisabeth,MUDD,printer
rec-2880-org,William,BARKER,M,1765-03-19,Chas,BARKER,farmer,Isabella,SPIRES,stonemason
rec-2881-org,John,GRANT,M,1764-01-08,James,GRANT,mariner,Ann,ANDERSON,servant
rec-2882-org,Jessie,MARSHALL,F,1763-06-17,John,MARSHALL,carpenter,Agnes,BARLOW,packer
rec-2883-org,Patrick,MABOY,M,1763-04-11,Alexander,MABOY,mineworker,Isabella,JOHNSON,lab
rec-2884-org,Douglas,MARTIN,M,1763-04-11,John,MARTIN,farmer,Margaret,FAIRLEY,coal miner
rec-2885-org,Duncan,MARTIN,M,1763-04-11,John,MARTIN,farmer,Margaret,FAIRLEY,coal miner
rec-2886-org,Robert,SIMPSON,M,1764-11-27,William,SIMPSON,carpenter,Elizabeth,NICHOLSON,postman
rec-2887-dup-0,John,RIDDLo,M,1764-03-03,Henry,RIDDLE,carder,Helen,HORNBY,farmer
rec-2887-org,John,RIDDLE,M,1764-03-03,Henry,RIDDLE,carder,Helen,HORNBY,farmer
rec-2888-org,Thomas,JEFFERIES,M,1767-01-21,John,JEFFERIES,collier,Margaret,ROBERTS,ships steward
rec-2889-org,William,HALL,M,1767-11-28,Andrew,HALL,joiner,Margaret,WILKIE,cabinet maker
rec-289-org,Agnes,BOND,F,1738-05-23,Alexander,BOND,clerk of cheque of ordnance,Margaret,HOLDSWORTH,basket maker
rec-2890-org,Alexander,BURT,M,1765-03-29,Thomas,BURT,silk mercer,Agnes,COX,coal miner
rec-2891-org,James,TRUEMAN,M,1763-07-20,John,TRUEMAN,engineer,Margaret,ASHFORD,horse dealer
rec-2892-dup-0,Janze,DYER,F,1767-01-06,Dougal,DYER,ag lab,Isabella,EDMUND,weaver
rec-2892-org,Jane,DYER,F,1767-01-06,Dougal,DYER,ag lab,Isabella,EDMUND,weaver
rec-2893-org,Jemma,GIBBS,F,1774-03-09,William,GIBBS,copperman,Mary,MORAN,paper mill worker
rec-2894-org,Cathrine,BLAND,F,1765-02-22,Angus,BLAND,clerk- coal trade,Jessie,THOMAS,dressmaker
rec-2895-org,James,BURNLEY,M,1764-03-14,Robert,BURNLEY,secretary,Mary,OLDERSHAW,tenant farmer
rec-2896-org,George,MCMILLAN,M,1768-06-25,John,MCMILLAN,labourer,Margaret,PRIOR,cellarman
rec-2897-org,Alexander,HOPGOOD,M,1762-08-15,George,HOPGOOD,timber dealer,Margaret,PAWLET,carpenter
rec-2898-org,Robert,HILL,M,1764-04-07,Andrew,HILL,framework knitter,Marion,DICKSON,chief boatswain (coastguard)
